Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Kec. Pontianak Bar.,"Kota Pontianak, Kalimantan Barat","Kota Pontianak, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,-0.0067309,109.310558,https://maps.google.com/?cid=0x0:0xcf320126f1250a91,
komplek housing,komplek housing,Komplek Green Leaf,"Komplek Green Leaf Nomor A3, Gg. Margodadirejo 2 Dalam No.1, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113","Gg. Margodadirejo 2 Dalam No.1, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,,,,-0.0241897,109.3105608,https://maps.google.com/?cid=0x0:0x384c949e58989c3c,
komplek housing,Komplek perumahan,KOMPLEK SURYA KENCANA 1,"Jl. Karet Komplek Surya Kencana No.1, Sungai Beliung, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113","Sungai Beliung, Kec. Pontianak Bar., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,,,,-0.0120755,109.2944854,https://maps.google.com/?cid=0x0:0xf9abed3732bfc077,
komplek housing,Komplek perumahan,Hidayat Jalur 1 blok H,"Jl. Alianyang No.12, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113","Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,82155069270.0,,,-0.0308603,109.3251905,https://maps.google.com/?cid=0x0:0x1030efc29d600170,
komplek housing,Kafe,Komplek graha bumi khatulistiwa,"Jl. Tabrani Ahmad No.2, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113","Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,82255355755.0,,,-0.016875,109.3103021,https://maps.google.com/?cid=0x0:0xba5414a00b39ed83,
komplek housing,Komplek perumahan,Perumahan Dinas Kantor Wilayah Direktorat Jenderal Bea dan Cukai Kalimantan Bagian Barat,"W8XQ+99W, Jl. Karya Baru, Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113","Jl. Karya Baru, Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,,,,-0.0515221,109.3384626,https://maps.google.com/?cid=0x0:0x6ff6929be83e4185,
komplek housing,Perumahan,Perumahan Adi Perdana,"Jl. Perdana, Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113","Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,561571877.0,,,-0.0563051,109.3405441,https://maps.google.com/?cid=0x0:0x22797d363fb28a02,
komplek housing,Pembangunan Perumahan,Perumnas 1 GG anggrek no 2,"X8R6+MR4, Gg. Belidak, Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113","Gg. Belidak, Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,81256787883.0,,,-0.0083677,109.3120654,https://maps.google.com/?cid=0x0:0x9d53ba4410400eea,
komplek housing,Komplek perumahan,"Komplek Warga Sejahtera, Blok H / I","Komplek warga sejahtera, Gg. Sapta Marga No.kelurahan, Sungai Beliung, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113","Gg. Sapta Marga No.kelurahan, Sungai Beliung, Kec. Pontianak Bar., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,,,,-0.0091028,109.2914769,https://maps.google.com/?cid=0x0:0xf43ffcf0d74eee71,
komplek housing,Asosiasi Penduduk,Komplek Marta Mandala,"Jl. Re.Martadinata, Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113","Sungai Jawi Luar, Kec. Pontianak Bar., Kota Pontianak",KALIMANTAN BARAT,78113.0,Indonesia,,,,-0.01332,109.3140429,https://maps.google.com/?cid=0x0:0xa31df06415e92a67,
