Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Sulawesi Tengah 94661,"Kec. Lage, Kabupaten Poso, Sulawesi Tengah","Kabupaten Poso, Sulawesi Tengah",SULAWESI TENGAH,,Indonesia,,,,-1.4909189,120.734995,https://maps.google.com/?cid=0x0:0xe2a1b811cce86d48,
komplek housing,Pembangunan Perumahan,Zara,"GQW7+VF5, Sintuwulemba, Kec. Lage, Kabupaten Poso, Sulawesi Tengah 94661","Sintuwulemba, Kec. Lage, Kabupaten Poso",SULAWESI TENGAH,94661.0,Indonesia,,,,-1.4528571,120.7637298,https://maps.google.com/?cid=0x0:0xc58f28e36d212d9d,
komplek housing,Komplek perumahan,IyoJo,"HQ7C+H8C, Tagolu, Kec. Lage, Kabupaten Poso, Sulawesi Tengah","Kabupaten Poso, Sulawesi Tengah",SULAWESI TENGAH,,Indonesia,,,,-1.4360559,120.7705972,https://maps.google.com/?cid=0x0:0xf06165817e576634,
komplek housing,komplek housing,Rumah Kel. Satigi,"GQ76+FJ9, Jl. Trans Sulawesi, Watuawu, Kec. Lage, Kabupaten Poso, Sulawesi Tengah","Kabupaten Poso, Sulawesi Tengah",SULAWESI TENGAH,,Indonesia,,,,-1.4858664,120.7606006,https://maps.google.com/?cid=0x0:0xf10c61f33a4152d5,
komplek housing,komplek housing,Rumah Anita,"HQ5W+X5C, Silanca, Kec. Lage, Kabupaten Poso, Sulawesi Tengah 94661","Silanca, Kec. Lage, Kabupaten Poso",SULAWESI TENGAH,94661.0,Indonesia,,,,-1.4400594,120.7953966,https://maps.google.com/?cid=0x0:0xc0f7bac966686d9a,
komplek housing,Komplek perumahan,Sepe,"GQXX+378, Sepe, Kec. Lage, Kabupaten Poso, Sulawesi Tengah 94661","Sepe, Kec. Lage, Kabupaten Poso",SULAWESI TENGAH,94661.0,Indonesia,,,,-1.4523368,120.7982029,https://maps.google.com/?cid=0x0:0xb56e0fc18e35d202,
komplek housing,Komplek perumahan,Home saldi,"GQXX+378, Sepe, Kec. Lage, Kabupaten Poso, Sulawesi Tengah","Kabupaten Poso, Sulawesi Tengah",SULAWESI TENGAH,,Indonesia,,,,-1.4523368,120.7982029,https://maps.google.com/?cid=0x0:0xbf794c5298809aa1,
komplek housing,Komplek perumahan,Olvina 🏡,"GQ76+FJ9, Jl. Trans Sulawesi, Watuawu, Kec. Lage, Kabupaten Poso, Sulawesi Tengah","Kabupaten Poso, Sulawesi Tengah",SULAWESI TENGAH,,Indonesia,,,,-1.486334,120.7615997,https://maps.google.com/?cid=0x0:0x4f18c75eb3153875,
komplek housing,Komplek perumahan,Rumah IanfannyDadaha,"GQR6+2PP, Tambaro, Kec. Lage, Kabupaten Poso, Sulawesi Tengah 94661","Tambaro, Kec. Lage, Kabupaten Poso",SULAWESI TENGAH,94661.0,Indonesia,,,,-1.4599068,120.7618267,https://maps.google.com/?cid=0x0:0x29f171feac9090b6,
komplek housing,Komplek perumahan,Miko home,"GJ8M+4HG, Unnamed Road, Tangkura, Kec. Poso Pesisir Sel., Kabupaten Poso, Sulawesi Tengah 94652","Unnamed Road, Tangkura, Kec. Poso Pesisir Sel., Kabupaten Poso",SULAWESI TENGAH,94652.0,Indonesia,,,,-1.4846798,120.6339663,https://maps.google.com/?cid=0x0:0x83cb57369706123c,
