Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Galing,"Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5308285,109.3723721,https://maps.google.com/?cid=0x0:0xd81247f1a8faa4ee,
komplek housing,Komplek perumahan,Rumah Acik Diery,"G9M5+9FQ, Jl. Lintas Kalimantan Poros Utara, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Jl. Lintas Kalimantan Poros Utara, Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5334944,109.3586644,https://maps.google.com/?cid=0x0:0xa84aad03a7f5f6a9,
komplek housing,Asosiasi/organisasi,Pulau galing,"G9V6+35M, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5439441,109.3602651,https://maps.google.com/?cid=0x0:0x40d15551ac9ef72d,
komplek housing,Komplek perumahan,Dusun parit baru kecamatan galing,"G9R6+M6M, Dusun, parit baru, Galing, Sambas Regency, West Kalimantan","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5417161,109.3605621,https://maps.google.com/?cid=0x0:0x56d5b0cb9f2b981f,
komplek housing,Komplek perumahan,TRI JULI,"H93G+878, Sungai Palah, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Sungai Palah, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia, 085705301253,,,1.5532784,109.375708,https://maps.google.com/?cid=0x0:0x3bd259075d31d8b4,
komplek housing,Komplek perumahan,Galing rumah awi,"G9M5+58V, Jl. Raya Galing, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Jl. Raya Galing, Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5322897,109.358574,https://maps.google.com/?cid=0x0:0x3d7036f07b3bd18e,
komplek housing,Komplek perumahan,Rumah Nazwa,"G954+2GJ, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5075661,109.3562117,https://maps.google.com/?cid=0x0:0x75f8e4edbed7fc0a,
komplek housing,Perumahan,Sarang cinta (lovely juice) by elite cees,"G9GF+P5, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5268562,109.3729164,https://maps.google.com/?cid=0x0:0xb209590bf22b00e7,
komplek housing,Komplek perumahan,Rumah rafka,"G9V8+3V7, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5427432,109.3671527,https://maps.google.com/?cid=0x0:0xf51f5d8cdff8af07,
komplek housing,Pembangunan Perumahan,Age Hilya,"G9RC+F7X, RT.002/RW.001, Dusun Semunut, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","RT.002/RW.001, Dusun Semunut, Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5412434,109.3707197,https://maps.google.com/?cid=0x0:0x45b9e38691dca571,
komplek housing,komplek housing,asnan,"G958+5XV, Ratu Sepudak, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Ratu Sepudak, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.508702,109.368577,https://maps.google.com/?cid=0x0:0xaba8cd38eee09352,
komplek housing,Komplek perumahan,Andri House,"G9C3+7WH, Jl. Raya Galing, Ratu Sepudak, Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5206899,109.3548551,https://maps.google.com/?cid=0x0:0x46c2cc276eb006fb,
komplek housing,Toko,Simpang 3 DS.Semanjak,"Ds, RW.Semanjak, Tri Gadu, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","RW.Semanjak, Tri Gadu, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.522636,109.3405814,https://maps.google.com/?cid=0x0:0x40fd4f84e6db741e,
komplek housing,Komplek perumahan,"Rumah Indra,indri","G9R5+2C8, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Galing, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5402367,109.358105,https://maps.google.com/?cid=0x0:0x853bb802ebae3929,
komplek housing,Komplek perumahan,Rumah Rosaa,"H96H+F38, Sungai Palah, Kec. Galing, Kabupaten Sambas, Kalimantan Barat 79453","Sungai Palah, Kec. Galing, Kabupaten Sambas",KALIMANTAN BARAT,79453.0,Indonesia,,,,1.5611522,109.3776985,https://maps.google.com/?cid=0x0:0x546205dfdbd477e4,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Samsul Bahri,"F9V6+7HH, Tri Kembang, Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.4931982,109.3614722,https://maps.google.com/?cid=0x0:0xfa926d54bd0f909b,
komplek housing,Komplek perumahan,Rumah buhaira,"G9QJ+9Q, Galing, Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5384375,109.3819375,https://maps.google.com/?cid=0x0:0x672e6910685bf588,
komplek housing,Komplek perumahan,Rumah gunawan,"H95F+5H, Sungai Palah, Kec. Galing, Kabupaten Sambas, Kalimantan Barat","Kabupaten Sambas, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.5577363,109.3740433,https://maps.google.com/?cid=0x0:0x458347bda106db8d,
