Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"komplek housing";"Air Hitam";"Kec. Payung Sekaki, Kota Pekanbaru, Riau";"Kota Pekanbaru, Riau";"LAMPUNG";"";"Indonesia";"";"";"";"0.5316232";"101.40269";"https://maps.google.com/?cid=0x0:0xfd5a1116bfb06ea";""
"komplek housing";"komplek housing";"Lampung";"";"Lampung";"LAMPUNG";"";"Indonesia";"";"";"";"-4.5585849";"105.4068079";"https://maps.google.com/?cid=0x0:0x8f3b58c75f89b09a";""
"komplek housing";"Komplek perumahan";"STRATEGIS 1";"GMM8+PX8, Kp. Gardu, Putat Nutug, Kec. Ciseeng, Kabupaten Bogor, Jawa Barat";"Kabupaten Bogor, Jawa Barat";"LAMPUNG";"";"Indonesia";"";"";"";"-6.4657157";"106.6674484";"https://maps.google.com/?cid=0x0:0x2d39e52347dd5e5a";""
"komplek housing";"komplek housing";"Kec. Air Hitam";"Kabupaten Sarolangun, Jambi";"Kabupaten Sarolangun, Jambi";"LAMPUNG";"";"Indonesia";"";"";"";"-1.9408801";"102.5384773";"https://maps.google.com/?cid=0x0:0x460cf75ffd60b2d6";""
"komplek housing";"komplek housing";"Lampung";"";"Lampung";"LAMPUNG";"";"Indonesia";"";"";"";"-4.5585849";"105.4068079";"https://maps.google.com/?cid=0x0:0x8f3b58c75f89b09a";""
"komplek housing";"Komplek perumahan";"Pondok Gede Housing 1";"Jl. Cipta Raya No.45-3, RT.001/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414";"RT.001/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks";"LAMPUNG";"17414";"Indonesia";"";"";"";"-6.2852504";"106.9163397";"https://maps.google.com/?cid=0x0:0x3132afedbf38cd61";""
"komplek housing";"Rumah Makan";"Warung nasi MPO endah";"Jl. Teratai No.22, RT.005/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414";"RT.005/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks";"LAMPUNG";"17414";"Indonesia";" 08978659011";"";"";"-6.2871852";"106.9177055";"https://maps.google.com/?cid=0x0:0x24a530c8f839acea";""
"komplek housing";"komplek housing";"Lampung 34811";"Kec. Balik Bukit, Kabupaten Lampung Barat, Lampung";"Kabupaten Lampung Barat, Lampung";"LAMPUNG";"";"Indonesia";"";"";"";"-4.9377371";"104.1349852";"https://maps.google.com/?cid=0x0:0xbd7f2a38cf0b2a5";""
"komplek housing";"Komplek perumahan";"RUMAH ALAK";"X2WP+RJG, Jl. Muara Dua - Liwa Pekon Balak, Padang Cahya, Kec. Balik Bukit, Kabupaten Lampung Barat, Lampung 34874";"Jl. Muara Dua - Liwa Pekon Balak, Padang Cahya, Kec. Balik Bukit, Kabupaten Lampung Barat";"LAMPUNG";"34874";"Indonesia";"";"";"";"-5.0029283";"104.0365637";"https://maps.google.com/?cid=0x0:0xe27b02b5d4265ee";""
"komplek housing";"Komplek perumahan";"Adek Fika";"W4X3+WH8, Way Empulau Ulu, Kec. Balik Bukit, Kabupaten Lampung Barat, Lampung 34811";"Way Empulau Ulu, Kec. Balik Bukit, Kabupaten Lampung Barat";"LAMPUNG";"34811";"Indonesia";"";"";"";"-5.0499698";"104.1036568";"https://maps.google.com/?cid=0x0:0x813193fd1dde4d0d";""
