Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Kalimantan Barat 79211,"Kabupaten Bengkayang, Kalimantan Barat","Kabupaten Bengkayang, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,0.8362421,109.4021154,https://maps.google.com/?cid=0x0:0x913ba724bc63acae,
komplek housing,Sekolah Menengah Umum,Perumahan Taman Kencana,"VG32+57R, Jl. Sekayok, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Sekayok, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8529968,109.5006458,https://maps.google.com/?cid=0x0:0x8bd57f5d34a5e31d,
komplek housing,Komplek perumahan,Kompleks Perumahan BTN,"RFRP+V6W, Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8422468,109.4855724,https://maps.google.com/?cid=0x0:0xf81ae12cc0242c2d,
komplek housing,Komplek perumahan,Kompleks Gang Keluarga 1,"RFJM+CQ3, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8310125,109.4844361,https://maps.google.com/?cid=0x0:0xaeaf090d126023de,
komplek housing,Pembangunan Perumahan,BTN B 1 Perumahan Sebalo Permai 2,"RGX2+QQ6, Jl. Langgawi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Langgawi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8494132,109.5019009,https://maps.google.com/?cid=0x0:0xd153e674c5b14dc3,
komplek housing,Perhimpunan Pengembang Perumahan,Griya Sebalo Permai,"RFRP+XQH, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8424467,109.4869698,https://maps.google.com/?cid=0x0:0x80e8a0264ca1a25c,
komplek housing,Pembangunan Perumahan,House (ANARUKI),"R97X+CHP, dusun kawan, Suka Maju, sei Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","dusun kawan, Suka Maju, sei Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8128158,109.3986412,https://maps.google.com/?cid=0x0:0xe49e8360990d853,
komplek housing,Perumahan,Rumah Delian Hosana,"Q8WM+GJ4, Suka Maju, Kec. Sungai Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","Suka Maju, Kec. Sungai Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.797465,109.334885,https://maps.google.com/?cid=0x0:0x8972139c0047180,
komplek housing,Komplek perumahan,Perumahan Taruna Mas,"RFGH+HWJ, Perumahan Taruna Mas Jl. Bukit Taruna, Bumi Amas, Bengkayang, Bengkayang Regency, West Kalimantan","Kabupaten Bengkayang, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,0.8264746,109.4797512,https://maps.google.com/?cid=0x0:0xe71faeb9c70a9d78,
komplek housing,Pembangunan Perumahan,My Home,"RCGJ+X53, Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8276294,109.4301,https://maps.google.com/?cid=0x0:0x322af440571d7a17,
komplek housing,Pembangunan Perumahan,PERUMAHAN RESIDENCE RANGKANG PERMAI,"RFWX+8WH, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8457472,109.5005111,https://maps.google.com/?cid=0x0:0x8d697d8c53b77ca1,
komplek housing,Komplek perumahan,Glori Subekta,"Jl. Satria No.59, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8274459,109.4806893,https://maps.google.com/?cid=0x0:0x7c7a717b8e48fce0,
komplek housing,Komplek perumahan,"Bangun Sari, Gang Famili","Jl. Bangun Sari Gg. Famili No.141, RT.002/RW.001, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","RT.002/RW.001, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8324808,109.4834436,https://maps.google.com/?cid=0x0:0xb6e8aa0c4ca0fe8b,
komplek housing,Komplek perumahan,Rumah Martinus bakuan,"Jl. Pakok No.2210, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8245694,109.485421,https://maps.google.com/?cid=0x0:0x21ec085b74ba8586,
komplek housing,Pembangunan Perumahan,Sebawak,"R97R+9W6, Jl. Raya Singkawang-Bengkayang, Suka Maju, Kec. Sungai Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Raya Singkawang-Bengkayang, Suka Maju, Kec. Sungai Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8134143,109.3922505,https://maps.google.com/?cid=0x0:0xdab125f37bfd5088,
komplek housing,Pembangunan Perumahan,HomeVerl,"VG42+FQF, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8558812,109.5026499,https://maps.google.com/?cid=0x0:0xaec38ef91561431e,
komplek housing,Komplek perumahan,Siringoringo/Br.ginting,"RGW3+GJ5, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8457523,109.5044996,https://maps.google.com/?cid=0x0:0x9fbb4549bc9ac425,
komplek housing,Komplek perumahan,Blok K,"RFRP+W5W, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8423523,109.4854599,https://maps.google.com/?cid=0x0:0x50d0a2279d653cd7,
komplek housing,Komplek perumahan,Blok C-D,"RFRP+JPG, Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8415624,109.4868306,https://maps.google.com/?cid=0x0:0x5e7b69bb3a91ce90,
komplek housing,Pembangunan Perumahan,Damai Residence 1,"RFF9+7Q4, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79212","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79212.0,Indonesia,,,,0.8231454,109.4694516,https://maps.google.com/?cid=0x0:0x9f1095ead0d3c69f,
komplek housing,Pembangunan Perumahan,Domi Com,"Jl. Bangun Sari No.247, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8326108,109.4848829,https://maps.google.com/?cid=0x0:0x6022ba627aea3fc1,
komplek housing,Toko Obat,OBAT HERBAl VARASH,"Jl. Raya Sanggau Ledo, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia, 085752144768,,,0.8568372,109.5082969,https://maps.google.com/?cid=0x0:0x17202f6be7128149,
komplek housing,komplek housing,Rumah,"RCHJ+CCW, Jl. Ketiat, Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Ketiat, Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8286235,109.4310798,https://maps.google.com/?cid=0x0:0x1ab0fd3948d0e60b,
komplek housing,Komplek perumahan,Gg Damai,"Jl. Bangun Sari gg damai No.04, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8304898,109.4848335,https://maps.google.com/?cid=0x0:0xa41f5d3fdb9ccb44,
komplek housing,komplek housing,Kabupaten Bengkayang,Kalimantan Barat,"Kabupaten Bengkayang, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,1.06911,109.6639309,https://maps.google.com/?cid=0x0:0xe75ff3a0491b4a79,
komplek housing,Perumahan,Perumahan Bumi Sebalo Damai II (BSD II) Bengkayang,"Jl. Raya Sanggau Ledo, Dayung, Kec. Ledo, Kabupaten Bengkayang, Kalimantan Barat 79211","Dayung, Kec. Ledo, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,1.0268606,109.6041289,https://maps.google.com/?cid=0x0:0xec55a8f901b78e8e,
komplek housing,Pembangunan Perumahan,Griya Harapan Bersama (GRHB),"VG54+2V3, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8575004,109.5071636,https://maps.google.com/?cid=0x0:0x3c1006714d8aca67,
komplek housing,Komplek perumahan,Sarangkanang,"Jl. Raya Singkawang-Bengkayang No.1, Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang, Kalimantan Barat 79211","Cipta Karya, Kec. Sungai Betung, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8267104,109.4290644,https://maps.google.com/?cid=0x0:0x7838f3c4c5758329,
komplek housing,komplek housing,Kalimantan Barat 79212,"Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat","Kabupaten Bengkayang, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,0.8224796,109.4556579,https://maps.google.com/?cid=0x0:0xb781ee2896dfb0c1,
komplek housing,Komplek perumahan,Kompleks Perumahan BTN,"RFRP+V6W, Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Jl. Bukit Tinggi, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8422468,109.4855724,https://maps.google.com/?cid=0x0:0xf81ae12cc0242c2d,
komplek housing,Komplek perumahan,Perumahan Taruna Mas,"RFGH+HWJ, Perumahan Taruna Mas Jl. Bukit Taruna, Bumi Amas, Bengkayang, Bengkayang Regency, West Kalimantan","Kabupaten Bengkayang, Kalimantan Barat",KALIMANTAN BARAT,,Indonesia,,,,0.8264746,109.4797512,https://maps.google.com/?cid=0x0:0xe71faeb9c70a9d78,
komplek housing,Komplek perumahan,Glori Subekta,"Jl. Satria No.59, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8274459,109.4806893,https://maps.google.com/?cid=0x0:0x7c7a717b8e48fce0,
komplek housing,Pembangunan Perumahan,Tirta Kencana Residence,"RF5C+FX4, Jl. Mesjid Jami, Bhakti Mulya, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79213","Jl. Mesjid Jami, Bhakti Mulya, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79213.0,Indonesia,,,,0.8086311,109.4724504,https://maps.google.com/?cid=0x0:0xb75b0d034b8131a0,
komplek housing,Komplek perumahan,BTN Damai Residence,"RFRR+PQ8, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8424726,109.4913812,https://maps.google.com/?cid=0x0:0xa9e1340dd12d44d5,
komplek housing,Komplek perumahan,"Bangun Sari, Gang Famili","Jl. Bangun Sari Gg. Famili No.141, RT.002/RW.001, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","RT.002/RW.001, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8324808,109.4834436,https://maps.google.com/?cid=0x0:0xb6e8aa0c4ca0fe8b,
komplek housing,Komplek perumahan,Gg Damai,"Jl. Bangun Sari gg damai No.04, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8304898,109.4848335,https://maps.google.com/?cid=0x0:0xa41f5d3fdb9ccb44,
komplek housing,Pembangunan Perumahan,Damai Residence 1,"RFF9+7Q4, Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79212","Bumi Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79212.0,Indonesia,,,,0.8231454,109.4694516,https://maps.google.com/?cid=0x0:0x9f1095ead0d3c69f,
komplek housing,Perhimpunan Pengembang Perumahan,Griya Sebalo Permai,"RFRP+XQH, Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Bani Amas, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8424467,109.4869698,https://maps.google.com/?cid=0x0:0x80e8a0264ca1a25c,
komplek housing,Pembangunan Perumahan,Domi Com,"Jl. Bangun Sari No.247, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8326108,109.4848829,https://maps.google.com/?cid=0x0:0x6022ba627aea3fc1,
komplek housing,Komplek perumahan,Rumah Martinus bakuan,"Jl. Pakok No.2210, Sebalo, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79211","Sebalo, Kec. Bengkayang, Kabupaten Bengkayang",KALIMANTAN BARAT,79211.0,Indonesia,,,,0.8245694,109.485421,https://maps.google.com/?cid=0x0:0x21ec085b74ba8586,
