Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Komplek perumahan";"Rumah metha";"64VP+X9M, Langkap, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Langkap, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.7550414";"104.1359063";"https://maps.google.com/?cid=0x0:0x1cf3fc52e9cf56d5";""
"komplek housing";"komplek housing";"Kec. Babat Supat";"Kabupaten Musi Banyuasin, Sumatera Selatan";"Kabupaten Musi Banyuasin, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-2.793522";"104.1371652";"https://maps.google.com/?cid=0x0:0x998cbac5921b4df7";""
"komplek housing";"Komplek perumahan";"Rumah Habib";"7XCF+VFX, Supat timur, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Supat timur, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.7277736";"103.9737417";"https://maps.google.com/?cid=0x0:0x92574cce8061d3f4";""
"komplek housing";"Komplek perumahan";"House Ratih Febriianti";"63HV+H68, Jl. Veteran, Babat Banyuasin, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Jl. Veteran, Babat Banyuasin, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.7710883";"104.0930909";"https://maps.google.com/?cid=0x0:0xdf33e6050af83330";""
"komplek housing";"Komplek perumahan";"Rumah EKAA";"8429+X5W, Suka Maju, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Suka Maju, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.6975204";"104.117955";"https://maps.google.com/?cid=0x0:0xe5fdf9f69825e323";""
"komplek housing";"Komplek perumahan";"Ruko Chandra";"64C2+8PF, Babat Banyuasin, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Babat Banyuasin, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.7791878";"104.1018111";"https://maps.google.com/?cid=0x0:0x9424af4c65c0393d";""
"komplek housing";"Komplek perumahan";"Rumah Rivai";"8429+X5W, Suka Maju, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Suka Maju, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.6974953";"104.1181458";"https://maps.google.com/?cid=0x0:0x91800aa2d3a019bc";""
"komplek housing";"Komplek perumahan";"Rumah ARJUN, RF";"8428+MV8, Dusun 2, ramba jaya, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Dusun 2, ramba jaya, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.6983369";"104.1171943";"https://maps.google.com/?cid=0x0:0x99906c3919f2c601";""
"komplek housing";"Komplek perumahan";"Rumah Syena";"62WX+CM, Letang, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan";"Kabupaten Musi Banyuasin, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-2.7539676";"104.0492398";"https://maps.google.com/?cid=0x0:0x36fa28e1c427e19e";""
"komplek housing";"Komplek perumahan";"Rumah Rusdi";"8428+MV8, Dusun 2, ramba jaya, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755";"Dusun 2, ramba jaya, Kec. Babat Supat, Kabupaten Musi Banyuasin";"SUMATERA SELATAN";"30755";"Indonesia";"";"";"";"-2.6975546";"104.1171822";"https://maps.google.com/?cid=0x0:0xea49fe03bbffcb9b";""
