Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Kec. Betayau,"Kabupaten Tana Tidung, Kalimantan Utara","Kabupaten Tana Tidung, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.4907666,116.9967322,https://maps.google.com/?cid=0x0:0xf200f24085399f93,
komplek housing,Perhimpunan Pengembang Perumahan,Betayau,"FXRW+8M5, Kujau, Kec. Betayau, Kabupaten Tana Tidung, Kalimantan Utara 77152","Kujau, Kec. Betayau, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,,,,3.4907666,116.9967322,https://maps.google.com/?cid=0x0:0x2a8422231a536431,
komplek housing,Komplek perumahan,Rumah zahra zhafran,"GXFF+CXX, Jl. Betayau, Seludau, Kec. Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara 77152","Jl. Betayau, Seludau, Kec. Sesayap Hilir, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,,,,3.5236136,116.9749838,https://maps.google.com/?cid=0x0:0xa6da2321e44bab8d,
komplek housing,,Nurhayati patatanga,"desa maning, Jl. Setapak puskes No.RT 2, Kujau, Kec. Betayau, Kabupaten Tana Tidung, Kalimantan Utara 77152","Jl. Setapak puskes No.RT 2, Kujau, Kec. Betayau, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,85787146513.0,,,3.46756,117.0183521,https://maps.google.com/?cid=0x0:0x55961e88908db7fb,
komplek housing,,Perkebunan kelapa sawit dua putra jaya,"FXRW+8M5, Jl.bonag baru, Kujau, Kec. Betayau, Kabupaten Tana Tidung, Kalimantan Utara 77152","Jl.bonag baru, Kujau, Kec. Betayau, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,,,,3.4907666,116.9967322,https://maps.google.com/?cid=0x0:0x892f48034f048d22,
komplek housing,Kedai Kopi,Nongkrong Santai,"F274+R4, Kujau, Kec. Betayau, Kabupaten Tana Tidung, Kalimantan Utara","Kabupaten Tana Tidung, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.4646006,117.0053658,https://maps.google.com/?cid=0x0:0x106a840a06b49ae3,
komplek housing,Kantor Pemerintah,Desa buong baru,"G263+X2, Seludau, Kec. Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara","Kabupaten Tana Tidung, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.512397,117.0025539,https://maps.google.com/?cid=0x0:0x9e4ed3611a53e191,
komplek housing,Perhimpunan Pengembang Perumahan,Wahyudi,"H2C5+M3X, Jl. Selor Baru, Sepala Dalung, Kec. Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara 77152","Jl. Selor Baru, Sepala Dalung, Kec. Sesayap Hilir, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,,,,3.5717492,117.007742,https://maps.google.com/?cid=0x0:0xe563227a6b371fd0,
komplek housing,Pembangunan Perumahan,Faiz house,"H2J5+FXR, Sepala Dalung, Kec. Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara 77152","Sepala Dalung, Kec. Sesayap Hilir, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,,,,3.5812309,117.0098894,https://maps.google.com/?cid=0x0:0xde1af845e953fe4e,
komplek housing,Komplek perumahan,Rumah MILAN,"H2P3+2G7, Jl. Beluan, Sesayap, Kec. Sesayap Hilir, Kabupaten Tana Tidung, Kalimantan Utara 77152","Jl. Beluan, Sesayap, Kec. Sesayap Hilir, Kabupaten Tana Tidung",KALIMANTAN UTARA,77152.0,Indonesia,82158118572.0,,,3.5850409,117.0038048,https://maps.google.com/?cid=0x0:0xcc98bd0191a29355,
