Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
komplek housing,komplek housing,Kalimantan Utara 77456,"Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.7401357,115.7575196,https://maps.google.com/?cid=0x0:0x678bdac28fa14afd,
komplek housing,Kantor Pemerintah,Komplek BMKG,"Jl. Long Bawan, Pa Kemut, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Pa Kemut, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.905646,115.6969028,https://maps.google.com/?cid=0x0:0xde62be89c59100d3,
komplek housing,Komplek perumahan,Berian Baru,"VJMX+7VP, Berian Baru, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Berian Baru, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.883212,115.6497186,https://maps.google.com/?cid=0x0:0xa25b98f36ff02515,
komplek housing,Komplek perumahan,jemmy,"WPQW+9V6, Lembudud, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Lembudud, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.9384298,115.7470917,https://maps.google.com/?cid=0x0:0xd77e86253d0febcb,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Gat Khaleb A,"HP7X+VX2, Unnamed Road, Pa Tera, South Krayan, Nunukan Regency, North Kalimantan 77456","Unnamed Road, Pa Tera, South Krayan, Nunukan Regency",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.5646472,115.7498969,https://maps.google.com/?cid=0x0:0xcd1558698606955e,
komplek housing,Komplek perumahan,Alung,"VMM2+73Q, Berian Baru, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.8825712,115.6506832,https://maps.google.com/?cid=0x0:0x32ec992d606724c1,
komplek housing,Komplek perumahan,Rumah darius benung,"VPWH+4Q3, Pa Kemut, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.8950986,115.7306326,https://maps.google.com/?cid=0x0:0x58a696182fc7a67b,
komplek housing,Komplek perumahan,Rumah Alvaro,"VPRM+G4C, Pa Kemut, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Pa Kemut, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.891322,115.7327636,https://maps.google.com/?cid=0x0:0xcac4e71520242675,
komplek housing,Komplek perumahan,martinus.k,"WPQW+9V6, Lembudud, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Lembudud, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.9393062,115.7471201,https://maps.google.com/?cid=0x0:0xc2f89beea1d1d3b0,
komplek housing,Komplek perumahan,Markelius,"5V89+WXF, Long Umung, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Long Umung, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,4.1673241,115.8699209,https://maps.google.com/?cid=0x0:0x6c9ec33e9a31b35e,
komplek housing,komplek housing,Toko alat dan aksesoris motor,"8XJQ+877, Liang Butan, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,4.3307833,115.9881867,https://maps.google.com/?cid=0x0:0x842e397b28337dc9,
komplek housing,Komplek perumahan,Rumah hendrik balng,"WJHC+VV, Pa Butal, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.929655,115.622235,https://maps.google.com/?cid=0x0:0x5b1ab22bea3ac2ab,
komplek housing,Komplek perumahan,Liang bua berian baru,"3PXH+45M, Liang Bua, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Liang Bua, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,4.0978284,115.7279326,https://maps.google.com/?cid=0x0:0xd343556d0d32dc65,
komplek housing,Pembangunan Perumahan,Ba'liku raya,"QVV4+5HH, Ba'Liku, Krayan Tengah, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.7929319,115.8564899,https://maps.google.com/?cid=0x0:0xcb883e49a70dea33,
komplek housing,Pembangunan Perumahan,pa' padi,"RP9R+2Q, Buduk Kubul, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.8176111,115.742,https://maps.google.com/?cid=0x0:0x524889be787262b7,
komplek housing,Komplek perumahan,Soleman daut,"WPQX+MR, Lembudud, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.9391252,115.7495914,https://maps.google.com/?cid=0x0:0x52cc05c7b6d3d13c,
komplek housing,Perhimpunan Pengembang Perumahan,Desa Bungayan,"WRVQ+4Q, Long Puak, Desa Bungayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.942776,115.8393764,https://maps.google.com/?cid=0x0:0x20569b67805c2144,
komplek housing,Pembangunan Perumahan,Long Midang,"7V9V+HCG, RT.001, Liang Tuer, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,4.2689412,115.8935783,https://maps.google.com/?cid=0x0:0xb3f1ea6d3dcda1dd,
komplek housing,komplek housing,Krayan,"Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,4.0719488,115.8048521,https://maps.google.com/?cid=0x0:0x81dfeaec9c95acae,
komplek housing,komplek housing,Kalimantan Utara 77456,"Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.7401357,115.7575196,https://maps.google.com/?cid=0x0:0x678bdac28fa14afd,
komplek housing,Komplek perumahan,Berian Baru,"VJMX+7VP, Berian Baru, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Berian Baru, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.883212,115.6497186,https://maps.google.com/?cid=0x0:0xa25b98f36ff02515,
komplek housing,Komplek perumahan,jemmy,"WPQW+9V6, Lembudud, Krayan, Kabupaten Nunukan, Kalimantan Utara 77456","Lembudud, Krayan, Kabupaten Nunukan",KALIMANTAN UTARA,77456.0,Indonesia,,,,3.9384298,115.7470917,https://maps.google.com/?cid=0x0:0xd77e86253d0febcb,
komplek housing,Komplek perumahan,Alung,"VMM2+73Q, Berian Baru, Krayan, Kabupaten Nunukan, Kalimantan Utara","Kabupaten Nunukan, Kalimantan Utara",KALIMANTAN UTARA,,Indonesia,,,,3.8825712,115.6506832,https://maps.google.com/?cid=0x0:0x32ec992d606724c1,
