Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Komplek perumahan";"kobakma Mamberamo Tengah";"8338+QX, Baliblabuk, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6664653";"139.1209906";"https://maps.google.com/?cid=0x0:0x3b03bc5d999c17ef";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Komplek Benawa Indah";"8JJ5+XR6 indah blok H no 31, Ampera, Benawa, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6675868";"139.609512";"https://maps.google.com/?cid=0x0:0xe29ef80cb4bdc0d";""
"komplek housing";"komplek housing";"Papua 99558";"Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6880907";"139.4059435";"https://maps.google.com/?cid=0x0:0x3b5f63f09d51baad";""
"komplek housing";"Komplek perumahan";"Perumahan Eselon 3A";"83M8+356, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua 99553";"Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah";"PAPUA";"99553";"Indonesia";"";"";"";"-3.6673282";"139.0653753";"https://maps.google.com/?cid=0x0:0x3c450aca74ae7953";""
"komplek housing";"Pertanian Organik";"Komplex pertanian";"6CM7+48, Honita, Distrik Elelim, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.7683049";"139.4139624";"https://maps.google.com/?cid=0x0:0x5a3459b4b67c471a";""
"komplek housing";"Komplek perumahan";"Kelapa 1 Kobakma Mamteng";"83J7+3FF, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6698129";"139.0636745";"https://maps.google.com/?cid=0x0:0x768fa24986aaf113";""
"komplek housing";"Komplek perumahan";"Kabupaten Mamberamo Tengah";"83J7+3FF, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6698129";"139.0636745";"https://maps.google.com/?cid=0x0:0x192310995ab682ef";""
"komplek housing";"komplek housing";"Wagagu";"699J+3X, Elelim, Distrik Elelim, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.78232";"139.3824267";"https://maps.google.com/?cid=0x0:0x156a30a6bf136702";""
"komplek housing";"Komplek perumahan";"KOMPLEK TELAM";"69PQ+P8M, Elelim, Distrik Elelim, Kabupaten Yalimo, Papua 99558";"Elelim, Distrik Elelim, Kabupaten Yalimo";"PAPUA";"99558";"Indonesia";"";"";"";"-3.7631522";"139.3882908";"https://maps.google.com/?cid=0x0:0xb662a120dcde8fec";""
"komplek housing";"Komplek perumahan";"Elelim";"69FM+Q3X, Elelim, Distrik Elelim, Kabupaten Yalimo, Papua 99558";"Elelim, Distrik Elelim, Kabupaten Yalimo";"PAPUA";"99558";"Indonesia";"";"";"";"-3.7763285";"139.3834658";"https://maps.google.com/?cid=0x0:0xa40415b77977c8ae";""
"komplek housing";"Pembangunan Perumahan";"Kampung Kamikaro";"9GWC+73, Ampera, Benawa, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6043125";"139.5201875";"https://maps.google.com/?cid=0x0:0xe6259268d89c719e";""
"komplek housing";"Komplek perumahan";"Kampung Liluikma";"65CQ+HQ, Dombomi, Kec. Abenaho, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.7785625";"139.1894375";"https://maps.google.com/?cid=0x0:0x5809a90eb37c618";""
"komplek housing";"Komplek perumahan";"Base camp wara";"69HJ+FVH, Elelim, Distrik Elelim, Kabupaten Yalimo, Papua 99558";"Elelim, Distrik Elelim, Kabupaten Yalimo";"PAPUA";"99558";"Indonesia";"";"";"";"-3.771517";"139.382224";"https://maps.google.com/?cid=0x0:0x2362c7a5ae5f91e1";""
"komplek housing";"Komplek perumahan";"Mas weedt";"66C2+3V, Dombomi, Kec. Abenaho, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.77979";"139.202131";"https://maps.google.com/?cid=0x0:0x9c160546112a2890";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Beim City";"6C7W+VJQ, Honita, Distrik Elelim, Kabupaten Yalimo, Papua";"Kabupaten Yalimo, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.7852847";"139.4466005";"https://maps.google.com/?cid=0x0:0xb6427bae2f4b22dc";""
"komplek housing";"Komplek perumahan";"Wageo, Kediaman Ita Pagawak";"83F2+CHV, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6763761";"139.0514094";"https://maps.google.com/?cid=0x0:0x235abcdb58b8ea3a";""
"komplek housing";"komplek housing";"Distrik Kobagma";"Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6698129";"139.0636745";"https://maps.google.com/?cid=0x0:0x6e64c7140ab93f8";""
"komplek housing";"komplek housing";"Papua 99553";"Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.5985594";"138.9202828";"https://maps.google.com/?cid=0x0:0xaaa3e440e190d1a5";""
"komplek housing";"komplek housing";"Distrik Kelila";"Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.7316725";"138.7109221";"https://maps.google.com/?cid=0x0:0xa0ae0cb94004cada";""
"komplek housing";"komplek housing";"Komplek Housing";"Blok Bojong Nangka I, Jl. Ring Rudal Blok Bojong Nangka I No.68, RT.001/RW.007, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414";"Jl. Ring Rudal Blok Bojong Nangka I No.68, RT.001/RW.007, Jatirahayu, Kec. Pd. Melati, Kota Bks";"PAPUA";"17414";"Indonesia";"";"";"";"-6.293724";"106.9165114";"https://maps.google.com/?cid=0x0:0x9c50464976dee674";""
"komplek housing";"komplek housing";"Papua 99553";"Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.5985594";"138.9202828";"https://maps.google.com/?cid=0x0:0xaaa3e440e190d1a5";""
"komplek housing";"Komplek perumahan";"Perumahan Eselon 3A";"83M8+356, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua 99553";"Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah";"PAPUA";"99553";"Indonesia";"";"";"";"-3.6673282";"139.0653753";"https://maps.google.com/?cid=0x0:0x3c450aca74ae7953";""
"komplek housing";"Komplek perumahan";"Kabupaten Mamberamo Tengah";"83J7+3FF, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6698129";"139.0636745";"https://maps.google.com/?cid=0x0:0x192310995ab682ef";""
"komplek housing";"Komplek perumahan";"Kelapa 1 Kobakma Mamteng";"83J7+3FF, Kobakma, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6698129";"139.0636745";"https://maps.google.com/?cid=0x0:0x768fa24986aaf113";""
"komplek housing";"Komplek perumahan";"kobakma Mamberamo Tengah";"8338+QX, Baliblabuk, Distrik Kobagma, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6664653";"139.1209906";"https://maps.google.com/?cid=0x0:0x3b03bc5d999c17ef";""
"komplek housing";"Pembangunan Perumahan";"Arimagame";"5MXM+36, Injuta, Tagineri, Kabupaten Jayawijaya, Papua";"Kabupaten Jayawijaya, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.8023476";"138.6831159";"https://maps.google.com/?cid=0x0:0x568c140bf14e2d24";""
"komplek housing";"Pembangunan Perumahan";"KAMPUNG KUMBU";"8P7M+JM8, Kumbu, Distrik Kelila, Kabupaten Mamberamo Tengah, Papua";"Kabupaten Mamberamo Tengah, Papua";"PAPUA";"";"Indonesia";"";"";"";"-3.6859516";"138.7342049";"https://maps.google.com/?cid=0x0:0xb2ae383598a58a9e";""
