Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"komplek housing";"Kec. Angata";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"SULAWESI TENGGARA";"";"Indonesia";"";"";"";"-4.1407728";"122.1143725";"https://maps.google.com/?cid=0x0:0xb3134c25a4c35415";""
"komplek housing";"komplek housing";"Angata";"Kec. Angata, Kabupaten Konawe Selatan, Sulawesi Tenggara";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"SULAWESI TENGGARA";"";"Indonesia";"";"";"";"-4.1653512";"122.0638586";"https://maps.google.com/?cid=0x0:0x79bb1b0335056461";""
"komplek housing";"Pembangunan Perumahan";"Home Base";"Q4RF+G6Q, Boloso, Kec. Angata, Kabupaten Konawe Selatan, Sulawesi Tenggara 93875";"Boloso, Kec. Angata, Kabupaten Konawe Selatan";"SULAWESI TENGGARA";"93875";"Indonesia";"";"";"";"-4.2086637";"122.1231199";"https://maps.google.com/?cid=0x0:0xde074c8cdf42d4f9";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Muh Hairul Abdullah";"R3GG+P2R, Matabondu, Kec. Angata, Kabupaten Konawe Selatan, Sulawesi Tenggara 93875";"Matabondu, Kec. Angata, Kabupaten Konawe Selatan";"SULAWESI TENGGARA";"93875";"Indonesia";"";"";"";"-4.1731479";"122.0750275";"https://maps.google.com/?cid=0x0:0x262536ed0264d7dc";""
"komplek housing";"Pembangunan Perumahan";"Depan mesjid Ar Rahman Dusun 3 Desa Angata";"R3HR+FH7, Angata, Kec. Angata, Kabupaten Konawe Selatan, Sulawesi Tenggara 93875";"Angata, Kec. Angata, Kabupaten Konawe Selatan";"SULAWESI TENGGARA";"93875";"Indonesia";"";"";"";"-4.1713272";"122.0914138";"https://maps.google.com/?cid=0x0:0xb6a4ce743584fb2e";""
"komplek housing";"Komplek perumahan";"Alitang, Kaddu";"R39J+QQR, Matabondu, Kec. Angata, Kabupaten Konawe Selatan, Sulawesi Tenggara 93875";"Matabondu, Kec. Angata, Kabupaten Konawe Selatan";"SULAWESI TENGGARA";"93875";"Indonesia";"";"";"";"-4.1805154";"122.0818873";"https://maps.google.com/?cid=0x0:0xaa6c95d374eaf05c";""
"komplek housing";"komplek housing";"Angata";"Kenya";"Kenya";"SULAWESI TENGGARA";"";"Indonesia";"";"";"";"-1.3612619";"34.7519807";"https://maps.google.com/?cid=0x0:0x41bc270a508fc392";""
"komplek housing";"komplek housing";"Sulawesi Tenggara 93811";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"SULAWESI TENGGARA";"";"Indonesia";"";"";"";"-4.2900039";"122.2767313";"https://maps.google.com/?cid=0x0:0xd912bd572d43e369";""
"komplek housing";"Pembangunan Perumahan";"Andoolo";"M6QX+6QW, Unnamed Road, Andoolo, Kec. Buke, Kabupaten Konawe Selatan, Sulawesi Tenggara 93884";"Unnamed Road, Andoolo, Kec. Buke, Kabupaten Konawe Selatan";"SULAWESI TENGGARA";"93884";"Indonesia";"";"";"";"-4.3118772";"122.2494574";"https://maps.google.com/?cid=0x0:0x87c2f66313d76b54";""
"komplek housing";"komplek housing";"akbar disini";"M8V4+J9, Tolihe, Kec. Baito, Kabupaten Konawe Selatan, Sulawesi Tenggara";"Kabupaten Konawe Selatan, Sulawesi Tenggara";"SULAWESI TENGGARA";"";"Indonesia";"";"";"";"-4.305878";"122.305958";"https://maps.google.com/?cid=0x0:0x7f25b4af7d51e7cb";""
