Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Komplek perumahan";"Perumahan HOMY RESIDENCE Near Jogja Airport";"Polodadi, Kulur, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55652";"Kulur, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55652";"Indonesia";" 081392290880";"";"";"-7.8788117";"110.1063046";"https://maps.google.com/?cid=0x0:0x2b94f914bebe48e3";""
"komplek housing";"komplek housing";"Kesaauliaa home";"427Q+X82, Ngelak, Jangkaran, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Ngelak, Jangkaran, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8851237";"110.0382693";"https://maps.google.com/?cid=0x0:0xd14283b22a8639b9";""
"komplek housing";"Komplek perumahan";"Callysta  Fahri home";"43FR+RXG, Jl. Girigondo, Siwates, Kaligintung, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Jl. Girigondo, Siwates, Kaligintung, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8754545";"110.0924567";"https://maps.google.com/?cid=0x0:0xd9e6c131f66c667c";""
"komplek housing";"Komplek perumahan";"House of Sutaryono";"43FC+2FV, Kibon, Kebonrejo, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kibon, Kebonrejo, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";" 081328224926";"";"";"-7.8773829";"110.0711606";"https://maps.google.com/?cid=0x0:0x2bd398593ceb9f9";""
"komplek housing";"Komplek perumahan";"Rumah Mbah Wagyo";"43JX+6FH, Trukan, Kulur, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Trukan, Kulur, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8698675";"110.0987403";"https://maps.google.com/?cid=0x0:0x5fd3c83b1e37a2fc";""
"komplek housing";"Komplek perumahan";"Arshia home";"4433+9M5, Plumbon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Plumbon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8966231";"110.1042224";"https://maps.google.com/?cid=0x0:0x1c16c3a9de42f535";""
"komplek housing";"Komplek perumahan";"Rumah mbah sariyan";"43F9+429, Dukuh, Janten, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Dukuh, Janten, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.877532";"110.068019";"https://maps.google.com/?cid=0x0:0xfda9c734628555c3";""
"komplek housing";"Komplek perumahan";"Endro nurcahyo";"Unnamed Road, Kedung Banteng, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kedung Banteng, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8774959";"110.0758071";"https://maps.google.com/?cid=0x0:0xcbb7d95c6f785567";""
"komplek housing";"Komplek perumahan";"Rumah Mbah rembun";"43F7+FQV, Dukuh, RT.14 rw007, Dukuh, Janten, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Dukuh, RT.14 rw007, Dukuh, Janten, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8762541";"110.0644327";"https://maps.google.com/?cid=0x0:0x9446e3cb6623c7c4";""
"komplek housing";"Taman";"Rumah Mbah Pujiwiyonk";"43FV+V6R, Jl. Girigondo, Siwates, Kaligintung, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Jl. Girigondo, Siwates, Kaligintung, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8754079";"110.0929955";"https://maps.google.com/?cid=0x0:0xf752c2104049d263";""
"komplek housing";"Komplek perumahan";"Rumah mas DHYAZ";"4454+65W, Gebang 1, Plumbon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Gebang 1, Plumbon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8918946";"110.1054486";"https://maps.google.com/?cid=0x0:0x5bfe432caa512d4c";""
"komplek housing";"Pembangunan Perumahan";"Relokasi Janten";"4387+CF5, Unnamed Road, Jomboran, Janten, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654";"Unnamed Road, Jomboran, Janten, Temon, Kulon Progo Regency";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8839809";"110.0637315";"https://maps.google.com/?cid=0x0:0x834ea1286e59c5ab";""
"komplek housing";"Komplek perumahan";"N House";"4353+FHX, Palihan 2, Palihan, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Palihan 2, Palihan, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8912646";"110.0534911";"https://maps.google.com/?cid=0x0:0x6a96cf1df2c8dc1";""
"komplek housing";"Komplek perumahan";"Rumah meicrit";"436W+GVG, Demen 2, Demen, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Demen 2, Demen, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8886613";"110.0972778";"https://maps.google.com/?cid=0x0:0x2a4be1664e27cc01";""
"komplek housing";"Komplek perumahan";"Rumah Pak Muh Slamet Raharjo";"43JX+6FH, Trukan, Kulur, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Trukan, Kulur, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8701056";"110.0995135";"https://maps.google.com/?cid=0x0:0x2ad198667ad797b9";""
"komplek housing";"Komplek perumahan";"Griya Basir";"437G+RFW, Kadilangu Lor, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kadilangu Lor, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";" 081388402618";"";"";"-7.885338";"110.076535";"https://maps.google.com/?cid=0x0:0xa07ef56e4535c237";""
"komplek housing";"Komplek perumahan";"Zhiffara";"43F7+26X, Dukuh, RT.15/RW.7, Janten, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Dukuh, RT.15/RW.7, Janten, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8773819";"110.0631249";"https://maps.google.com/?cid=0x0:0x3d0520eeba4e3326";""
"komplek housing";"Pembangunan Perumahan";"Dims PlayStation";"435M+PR7, Kalidengen 2, Kalidengen, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kalidengen 2, Kalidengen, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8907226";"110.0845531";"https://maps.google.com/?cid=0x0:0xacdec215401d2b91";""
"komplek housing";"Komplek perumahan";"Rumah Neta";"43CJ+R5R, Kaliawen, Temon Wetan, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"DAERAH ISTIMEWA YOGYAKARTA";"";"Indonesia";"";"";"";"-7.8778764";"110.080391";"https://maps.google.com/?cid=0x0:0xdd8ff649d9b9e25a";""
"komplek housing";"komplek housing";"Daerah Istimewa Yogyakarta 55654";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"DAERAH ISTIMEWA YOGYAKARTA";"";"Indonesia";"";"";"";"-7.8878421";"110.0747439";"https://maps.google.com/?cid=0x0:0x1c00c5eb5b53c1c0";""
"komplek housing";"Komplek perumahan";"Roaitul";"Jl. Kedundang No.12, Nagung, Kedundang, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Nagung, Kedundang, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8856805";"110.1046164";"https://maps.google.com/?cid=0x0:0x48774f2cb235bc40";""
"komplek housing";"Komplek perumahan";"Rumah mas rian";"43FG+759, RT.026/RW.009, Kedung Banteng, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"RT.026/RW.009, Kedung Banteng, Temon Kulon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8768392";"110.0754884";"https://maps.google.com/?cid=0x0:0x9ab0e95c0b087dc4";""
"komplek housing";"Komplek perumahan";"Chethe home";"433J+7VW, Kalidengen 1, Kalidengen, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kalidengen 1, Kalidengen, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8967604";"110.0821903";"https://maps.google.com/?cid=0x0:0x7e103159a13773d9";""
"komplek housing";"Komplek perumahan";"אֲנָשִׁים";"Jl. Daendels Pantai Sel. No.16, Palihan 2, Palihan, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Palihan 2, Palihan, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8907656";"110.0518104";"https://maps.google.com/?cid=0x0:0x8a9271fd34309554";""
"komplek housing";"komplek housing";"Kec. Temon";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"DAERAH ISTIMEWA YOGYAKARTA";"";"Indonesia";"";"";"";"-7.8867789";"110.0748749";"https://maps.google.com/?cid=0x0:0x4027a76e352fb90";""
"komplek housing";"Komplek perumahan";"LAJOVA'S HOUSE";"4362+2J3, RT.07/RW.3, Palihan 2, Palihan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654";"RT.07/RW.3, Palihan 2, Palihan, Temon, Kulon Progo Regency";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.889993";"110.0515388";"https://maps.google.com/?cid=0x0:0x4fb30c94454d57ef";""
"komplek housing";"Komplek perumahan";"Rumah Nur Irfanudin";"34W2+RGQ, Dabag 2, Plumbon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Dabag 2, Plumbon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";" 085725138217";"";"";"-7.9029475";"110.1013821";"https://maps.google.com/?cid=0x0:0x3f4bbd7c1aee27c5";""
"komplek housing";"Komplek perumahan";"PAK KAUR/PALAPA PAK YUDHI PLUMBON";"34V2+JF4, RT.14/RW.07, Dabag 2, Plumbon, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"RT.14/RW.07, Dabag 2, Plumbon, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.9059974";"110.1012076";"https://maps.google.com/?cid=0x0:0xf5b42074fc2c60e2";""
"komplek housing";"Komplek perumahan";"Rumah Alvaro";"433M+J5J, Kalidengen 1, Kalidengen, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654";"Kalidengen 1, Kalidengen, Kec. Temon, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55654";"Indonesia";"";"";"";"-7.8959213";"110.0828915";"https://maps.google.com/?cid=0x0:0x89b7f4e4fe38ec08";""
"komplek housing";"Pembangunan Perumahan";"Perumahan Griya Nadhifa";"45G9+93W Perum Griya Nadhifa, Jurang Jero, Giri Peni, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Jurang Jero, Giri Peni, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"/url?q>>u003dhttps://linktr.ee/perumgn>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwjYpfPn9v2LAxW7SGwGHbTABIEQ61gIESgN>>u0026usg>>u003dAOvVaw1V0BC3xvd2hiu6GKu-21XU";"-7.8738499";"110.1677009";"https://maps.google.com/?cid=0x0:0x992a328c235d9a43";""
"komplek housing";"Komplek perumahan";"Home sukir";"Jl. Raya Wates - Jogjakarta No.17, Kuwonan, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Kuwonan, Triharjo, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8884926";"110.129637";"https://maps.google.com/?cid=0x0:0x8741d5afe5364364";""
"komplek housing";"Otoritas Perumahan";"D'KOST KEPUTREN WATES";"Perumahan Kampoeng Gajah Jangkung No A01, Jl. Mawar No.03, RT.01 RW, Terbah, Mawar, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Jl. Mawar No.03, RT.01 RW, Terbah, Mawar, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8547237";"110.1569452";"https://maps.google.com/?cid=0x0:0xf3135d4e2f578f53";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"khevaland perumahan kulon progo";"Jurang Jero, Giri Peni, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Giri Peni, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";" 089612333123";"";"";"-7.8735052";"110.1705334";"https://maps.google.com/?cid=0x0:0x36c5aac7fd0789f";""
"komplek housing";"Komplek perumahan";"House home";"44JX+PPV, Kedunggong, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Kedunggong, Wates, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8681341";"110.1493053";"https://maps.google.com/?cid=0x0:0xc819270dd146beb7";""
"komplek housing";"Pembangunan Perumahan";"Rumah adit cihuy";"34WQ+H4G, RT.14/RW.06, Ngentak, Ngestiharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"RT.14/RW.06, Ngentak, Ngestiharjo, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.903439";"110.1376538";"https://maps.google.com/?cid=0x0:0x96231672d9fcd96b";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Ok";"Puskesmas Wates, Conegaran, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Conegaran, Triharjo, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8924489";"110.1340348";"https://maps.google.com/?cid=0x0:0xc6b3f6b1f045fece";""
"komplek housing";"Motel";"Kost Putri Chila";"45P3+CQV, Wador, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Wador, Wates, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";" 082321154900";"";"";"-7.86379";"110.154436";"https://maps.google.com/?cid=0x0:0x1d1418273e03473c";""
"komplek housing";"Asosiasi perumahan";"Hanif Arya House";"44GX+286, Kedung Pring, Giri Peni, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Kedung Pring, Giri Peni, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8749538";"110.1482683";"https://maps.google.com/?cid=0x0:0xe3b241231c1e3c7c";""
"komplek housing";"Komplek perumahan";"Home";"34X9+44P, Rumpita, Sogan, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Rumpita, Sogan, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.902347";"110.1175406";"https://maps.google.com/?cid=0x0:0xd3a6be8453080b7d";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Home";"443W+92H, Klopo Sepuluh, Bendungan, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Klopo Sepuluh, Bendungan, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8965609";"110.1450978";"https://maps.google.com/?cid=0x0:0x3d1e390cf1fc0a2c";""
"komplek housing";"Komplek perumahan";"Bagus disini";"442C+FQR, Kanoman, Kulwaru, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Kanoman, Kulwaru, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8987608";"110.1219059";"https://maps.google.com/?cid=0x0:0x857ab589b48837d5";""
"komplek housing";"komplek housing";"Rumah Ita Wates";"Jl. Sutijab No.38, Wador, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Wador, Wates, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8627661";"110.1548937";"https://maps.google.com/?cid=0x0:0xe5c751f8d0a700bd";""
"komplek housing";"Komplek perumahan";"Frengky  Mela House";"448M+2WV, Conegaran, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Conegaran, Triharjo, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8848766";"110.1347844";"https://maps.google.com/?cid=0x0:0xfa9636abbe2be559";""
"komplek housing";"Komplek perumahan";"Rumah Sukilah Sugeng Riyadi";"447H+5QW, Seworan, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"DAERAH ISTIMEWA YOGYAKARTA";"";"Indonesia";" 081328529795";"";"";"-7.8870056";"110.1294464";"https://maps.google.com/?cid=0x0:0x24a1a1abce9d72b4";""
"komplek housing";"Komplek perumahan";"Rumah Kampung";"448W+J3Q, RT.11/RW.05, Sanggrahan Lor, Bendungan, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"RT.11/RW.05, Sanggrahan Lor, Bendungan, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";"";"";"";"-7.8834096";"110.1452188";"https://maps.google.com/?cid=0x0:0xb2e4603ef33d5c1f";""
"komplek housing";"Perumahan";"Triharjo ellok gemilang";"44FQ+R3P, Near, Umbar, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55651";"Near, Umbar, Triharjo, Kec. Wates, Kabupaten Kulon Progo";"DAERAH ISTIMEWA YOGYAKARTA";"55651";"Indonesia";" 081227808987";"";"";"-7.875422";"110.1376905";"https://maps.google.com/?cid=0x0:0x599e9f9ccf06383";""
"komplek housing";"Komplek perumahan";"JP House";"Kularan No.RT01/01, Kuloran, Triharjo, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta";"DAERAH ISTIMEWA YOGYAKARTA";"";"Indonesia";"";"";"";"-7.8925794";"110.1384833";"https://maps.google.com/?cid=0x0:0x577bc42422d0214";""
