Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Rumah Kayu";"Rumah Pribadi";"5XGQ+MPV, Padang Rejo, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Padang Rejo, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8232693";"104.9892934";"https://maps.google.com/?cid=0x0:0x76f1309abc4f7054";""
"komplek housing";"komplek housing";"Kec. Air Kumbang";"Kab. Banyuasin, Sumatera Selatan";"Kab. Banyuasin, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-2.9142489";"105.0024809";"https://maps.google.com/?cid=0x0:0xf89e86de3e805e52";""
"komplek housing";"komplek housing";"Pak suwarno";"32GV+CJ3, Nusa Makmur, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan";"Kab. Banyuasin, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-2.9239979";"105.044052";"https://maps.google.com/?cid=0x0:0xbbd24003c573a8d9";""
"komplek housing";"Komplek perumahan";"Rumah NEW KANAYA MUSIC";"52WR+5PH, Panca Mulya, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Panca Mulya, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8043956";"105.0424513";"https://maps.google.com/?cid=0x0:0x8c9425f7ddce5da6";""
"komplek housing";"Komplek perumahan";"Rumah lia";"526C+938, RT.06/RW.02, Budi Mulya, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"RT.06/RW.02, Budi Mulya, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8390758";"105.0201925";"https://maps.google.com/?cid=0x0:0xe5db5b6ecab9d50f";""
"komplek housing";"Komplek perumahan";"Rumah mu'an";"52WV+HX6, Kumbang Padang Permata, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Kumbang Padang Permata, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8043886";"105.0451944";"https://maps.google.com/?cid=0x0:0x7df9e65e1abaac56";""
"komplek housing";"Komplek perumahan";"Rumah Rio";"3XMW+QRQ, Cinta Manis Baru, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan";"Kab. Banyuasin, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-2.9155263";"104.9971203";"https://maps.google.com/?cid=0x0:0x220478202b277a64";""
"komplek housing";"Komplek perumahan";"Tempat Kumpul Demit Padang Rejo";"5XGR+52V, Padang Rejo, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Padang Rejo, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8254743";"104.991008";"https://maps.google.com/?cid=0x0:0x64d6ec280bc81ce2";""
"komplek housing";"Komplek perumahan";"Rumah Pak Munir";"6XMH+QWC, Air Kumbang Bakti, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Air Kumbang Bakti, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.765569";"104.9797753";"https://maps.google.com/?cid=0x0:0x9b82dee483ca1318";""
"komplek housing";"Komplek perumahan";"Bambang Gunanto";"Unnamed Road, Kumbang Padang Permata, RT.10 SP.3 Blok J Rumah no.2, Kumbang Padang Permata, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30967";"Kumbang Padang Permata, RT.10 SP.3 Blok J Rumah no.2, Kumbang Padang Permata, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30967";"Indonesia";" 081272227594";"";"";"-2.8417167";"105.0728967";"https://maps.google.com/?cid=0x0:0x36226e65136a661a";""
"komplek housing";"Komplek perumahan";"Rumah CMB";"3292+CJ9, Sidomulyo, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Sidomulyo, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.9314546";"105.0016161";"https://maps.google.com/?cid=0x0:0xbb012f62a9990257";""
"komplek housing";"Komplek perumahan";"Rumah Nurjanah";"52GQ+W7P Sp2, Rt13, Sido Makmur, Kec. Air Kumbang, Kab. Banyuasin, Sumatera Selatan 30962";"Rt13, Sido Makmur, Kec. Air Kumbang, Kab. Banyuasin";"SUMATERA SELATAN";"30962";"Indonesia";"";"";"";"-2.8226642";"105.0382076";"https://maps.google.com/?cid=0x0:0x5783fd5995165fc3";""
