Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Komplek perumahan";"Candipuro";"Jl. Raya Dampit-Lumajang No.58, Sumberrejo, Sumberejo, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373";"Sumberrejo, Sumberejo, Kec. Candipuro, Kabupaten Lumajang";"JAWA TIMUR";"67373";"Indonesia";"";"";"";"-8.1858444";"113.0716235";"https://maps.google.com/?cid=0x0:0x16400998a6b7c534";""
"komplek housing";"Kantor Perusahaan";"PERUMAHAN HR RESIDENCE";"Jl. Kalimas, Rogotrunan, Kec. Lumajang, Kabupaten Lumajang, Jawa Timur 67316";"Rogotrunan, Kec. Lumajang, Kabupaten Lumajang";"JAWA TIMUR";"67316";"Indonesia";" 082143063760";"";"";"-8.1263624";"113.2398549";"https://maps.google.com/?cid=0x0:0x7530598dec98b371";""
"komplek housing";"komplek housing";"Kec. Candipuro";"Kabupaten Lumajang, Jawa Timur";"Kabupaten Lumajang, Jawa Timur";"JAWA TIMUR";"";"Indonesia";"";"";"";"-8.1856871";"113.0738689";"https://maps.google.com/?cid=0x0:0xe824e1a74a237";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Rumah tinggal";"FHVF+JCX, Jl. KH Ahmad Dahlan, Banyumas, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. KH Ahmad Dahlan, Banyumas, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";" 081632245420";"";"";"-5.5058928";"105.5736016";"https://maps.google.com/?cid=0x0:0x5943612907427f9c";""
"komplek housing";"Komplek perumahan";"Pandawa House core i5";"FHVG+PXW, Jl. KH Ahmad Dahlan, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. KH Ahmad Dahlan, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";" 081369732770";"";"";"-5.5059442";"105.5769272";"https://maps.google.com/?cid=0x0:0x83e85c27a1189447";""
"komplek housing";"Komplek perumahan";"Omah e EMBAh";"FGGM+P36, Jl. Candipuro - Bandarlampung Raya, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Candipuro - Bandarlampung Raya, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5231811";"105.5326425";"https://maps.google.com/?cid=0x0:0x1182a222cec7ce3d";""
"komplek housing";"Komplek perumahan";"Wahyu's house";"FHHW+337, Jl. Imba Kesuma Ratu, Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Imba Kesuma Ratu, Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5223404";"105.5951749";"https://maps.google.com/?cid=0x0:0xf563925795cb64a3";""
"komplek housing";"Komplek perumahan";"Rumah wildan li";"FHFC+W4F, Jl. Cirebon, Cintamulya, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Cirebon, Cintamulya, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5252549";"105.5704563";"https://maps.google.com/?cid=0x0:0x26378f59442eeb63";""
"komplek housing";"Komplek perumahan";"RUMAH OMBAY";"FH5Q+676, Jl. Madrasah, Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Madrasah, Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5419652";"105.5881368";"https://maps.google.com/?cid=0x0:0xa2205acb36a16e9c";""
"komplek housing";"Komplek perumahan";"rumahku";"FJF4+XVH, Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5242283";"105.6074715";"https://maps.google.com/?cid=0x0:0xab17752db365d2f8";""
"komplek housing";"komplek housing";"Rumah tinggal";"FHQV+CCG, Jl. Sukarno Hatta Beringin Kencana, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Sukarno Hatta Beringin Kencana, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.51145";"105.5935716";"https://maps.google.com/?cid=0x0:0x2f71a6222766095b";""
"komplek housing";"Komplek perumahan";"Rumah Ellen";"FH7R+G4J, Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.536314";"105.590575";"https://maps.google.com/?cid=0x0:0x19fb18a7b758e132";""
"komplek housing";"Komplek perumahan";"Rumah Rafif Waliuddin";"FG8W+624, Jl. Sinar Palembang, Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Sinar Palembang, Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5344935";"105.5450821";"https://maps.google.com/?cid=0x0:0x5a6020c0672f41a7";""
"komplek housing";"Perhimpunan Pengembang Perumahan";"Adelia";"FJC3+W5P, Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5276539";"105.6029633";"https://maps.google.com/?cid=0x0:0x772bd759ac15306";""
"komplek housing";"Komplek perumahan";"Home WaOne";"FJG8+WR6, Jl. Jemakir, Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Jemakir, Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5227032";"105.6170294";"https://maps.google.com/?cid=0x0:0xa32cec94fec8de59";""
"komplek housing";"Komplek perumahan";"Rumah Pak Riyanto";"Jalan Rawa Selapan,gang mawar, Dusun 1, RT05, Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Dusun 1, RT05, Rw. Selapan, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5231554";"105.6089762";"https://maps.google.com/?cid=0x0:0x407a5ee52dd33832";""
"komplek housing";"komplek housing";"perempatan arif hidayat";"FH6C+G7P, Jl. Hasanudin, Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Hasanudin, Candipuro/Titiwangi, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5386508";"105.5705972";"https://maps.google.com/?cid=0x0:0xed62943ce962c075";""
"komplek housing";"Pembangunan Perumahan";"Rumah Mbah kreteng";"FH7V+R68, Jl. Singosari Raya, Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Singosari Raya, Bumi Jaya, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5354746";"105.5930887";"https://maps.google.com/?cid=0x0:0x1e4c891582bfcaf6";""
"komplek housing";"Komplek perumahan";"Rumah Subandi  Riyani";"CGPX+J4H, Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";" 085279093878";"";"";"-5.5634773";"105.547385";"https://maps.google.com/?cid=0x0:0x696524fe020c8c9";""
"komplek housing";"komplek housing";"Rumah gerzzz";"FHRF+26M, Banyumas, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Banyumas, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5099012";"105.573039";"https://maps.google.com/?cid=0x0:0xa96358f351af3903";""
"komplek housing";"Pembangunan Perumahan";"Perumahan Bp.Sugiono";"CGQX+FGJ, Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Sidoasri, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5612979";"105.5487556";"https://maps.google.com/?cid=0x0:0x310b713969ce200c";""
"komplek housing";"komplek housing";"Rumah Fitria Dian";"FHVG+MW4, Jl. Banyumas Raya, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356";"Jl. Banyumas Raya, Beringin Kencana, Kec. Candipuro, Kabupaten Lampung Selatan";"JAWA TIMUR";"35356";"Indonesia";"";"";"";"-5.5058742";"105.5773347";"https://maps.google.com/?cid=0x0:0xca807f42d9d79840";""
"komplek housing";"komplek housing";"Kec. Candipuro";"Kabupaten Lampung Selatan, Lampung";"Kabupaten Lampung Selatan, Lampung";"JAWA TIMUR";"";"Indonesia";"";"";"";"-5.5429955";"105.5890895";"https://maps.google.com/?cid=0x0:0x4039d80b2211780";""
"komplek housing";"Pembangunan Perumahan";"Hunian Tetap (Huntap) Area Curah Kobokan";"V2F6+6X, Umbulrejo, Sumbermujur, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373";"Umbulrejo, Sumbermujur, Kec. Candipuro, Kabupaten Lumajang";"JAWA TIMUR";"67373";"Indonesia";"";"";"";"-8.1268752";"113.0124199";"https://maps.google.com/?cid=0x0:0x133f907060917799";""
"komplek housing";"Komplek perumahan";"Teguh home";"R3WC+V5M, Besuki, Tambahrejo, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373";"Besuki, Tambahrejo, Kec. Candipuro, Kabupaten Lumajang";"JAWA TIMUR";"67373";"Indonesia";"";"";"";"-8.1530044";"113.0702115";"https://maps.google.com/?cid=0x0:0xdd948f3e4c4cfb3e";""
"komplek housing";"Komplek perumahan";"Rumah Enda";"R3VQ+5J3, Pancut, Kloposawit, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur";"Kabupaten Lumajang, Jawa Timur";"JAWA TIMUR";"";"Indonesia";"";"";"";"-8.1571022";"113.0890325";"https://maps.google.com/?cid=0x0:0x22ffcf02321ba1f2";""
"komplek housing";"Pembangunan Perumahan";"Home SAKLENG";"Dsn kampung baru, Sumbersari, Penanggal, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373";"Sumbersari, Penanggal, Kec. Candipuro, Kabupaten Lumajang";"JAWA TIMUR";"67373";"Indonesia";" 085719630533";"";"";"-8.1385921";"113.040014";"https://maps.google.com/?cid=0x0:0xfaa293f4b3422835";""
"komplek housing";"Komplek perumahan";"Padepokan Karang Kadempel";"R38G+G3R, Jl. Letjend Sutoyo, Candi Lor, Sumberejo, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373";"Jl. Letjend Sutoyo, Candi Lor, Sumberejo, Kec. Candipuro, Kabupaten Lumajang";"JAWA TIMUR";"67373";"Indonesia";" 081356464678";"";"";"-8.1836319";"113.0751446";"https://maps.google.com/?cid=0x0:0x3a64be27fea5fc81";""
"komplek housing";"Komplek perumahan";"Pasir project mandiri";"RT.05/RW.05, Sukosari, Sumberwuluh, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur";"Kabupaten Lumajang, Jawa Timur";"JAWA TIMUR";"";"Indonesia";" 081553894785";"";"";"-8.1808093";"113.0467059";"https://maps.google.com/?cid=0x0:0x1a355b0a10368105";""
