Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
"perumahan";"Komplek perumahan";"Rumah samsul";"WM3P+JX, Panton Rayeuk A, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9040366";"97.687428";"https://maps.google.com/?cid=0x0:0xe645c9bc78baa7d5"
"perumahan";"perumahan";"DUSUN DAMAI";"VMVX+2HH, Seuneubok Pangou, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.892561";"97.6989983";"https://maps.google.com/?cid=0x0:0xfbb5cf2f64ad7a9e"
"perumahan";"perumahan";"Kec. Banda Alam";"Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.903042";"97.6987748";"https://maps.google.com/?cid=0x0:0xbbf5a401b81b9e34"
"perumahan";"Komplek perumahan";"Rumah Vatya Zulmi";"VMGW+95C, Blang Rambong, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh 24457";"Blang Rambong, Kec. Banda Alam, Kabupaten Aceh Timur";"ACEH";"24457";"Indonesia";"";"4.8759412";"97.6954022";"https://maps.google.com/?cid=0x0:0x21d62127cd89dd7d"
"perumahan";"Pembangunan Perumahan";"Desa jalan dua";"WP23+775, Jl. Dua, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh 24454";"Jl. Dua, Kec. Banda Alam, Kabupaten Aceh Timur";"ACEH";"24454";"Indonesia";"";"4.9001004";"97.7025756";"https://maps.google.com/?cid=0x0:0xeb2d6212952fc1df"
"perumahan";"Komplek perumahan";"Amanda";"WM3X+6GW, Panton Rayeuk M, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9031213";"97.6988286";"https://maps.google.com/?cid=0x0:0xe33fa462a8503273"
"perumahan";"Kompleks Kondominium";"Komplek PT Bumi Flora";"RPM8+J8F, Jambo Reuhat, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh 24456";"Jambo Reuhat, Kec. Banda Alam, Kabupaten Aceh Timur";"ACEH";"24456";"Indonesia";"";"4.8340524";"97.7158084";"https://maps.google.com/?cid=0x0:0x775cca1bdd1c511b"
"perumahan";"Komplek perumahan";"Home Putra";"VM4V+Q8F, Jambo Reuhat, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh 24456";"Jambo Reuhat, Kec. Banda Alam, Kabupaten Aceh Timur";"ACEH";"24456";"Indonesia";"";"4.8568967";"97.6932669";"https://maps.google.com/?cid=0x0:0x74034cae6a82e766"
"perumahan";"Perhimpunan Pengembang Perumahan";"RUMAH STOCKHOM";"WP38+X9, Uram Jl., Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9047555";"97.7155617";"https://maps.google.com/?cid=0x0:0xb8c6243815bde2f5"
"perumahan";"Komplek perumahan";"Sabar operator";"WM3G+27, Panton Rayeuk T, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9025726";"97.6756756";"https://maps.google.com/?cid=0x0:0x4212f414ad7513a0"
"perumahan";"Komplek perumahan";"LETES S";"VM9F+5GM, Seuneubok Bayu, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.867953";"97.6738023";"https://maps.google.com/?cid=0x0:0xcb0d9aa4c213181a"
"perumahan";"Pembangunan Perumahan";"Rumah Atom";"WM3X+6GW, Snb Bayu, Kec. Banda Alam, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9031213";"97.6988287";"https://maps.google.com/?cid=0x0:0x465c70958caf0964"
"perumahan";"Komplek perumahan";"RUMAH TGK SALEH";"WM8V+X89, Jln,Idi Cut-Keude Geureubak, Buket Drien, Kec. Banda Alam";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9174179";"97.693369";"https://maps.google.com/?cid=0x0:0xa9eab19a0bd0a764"
"perumahan";"Komplek perumahan";"Home afzhal";"WP9C+X37, Buket Teukuh, Kec. Idi Tunong, Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.9199021";"97.7201751";"https://maps.google.com/?cid=0x0:0xa5e5692cacbebc8c"
"perumahan";"perumahan";"Aceh 24452";"Kabupaten Aceh Timur, Aceh";"Kabupaten Aceh Timur, Aceh";"ACEH";"";"Indonesia";"";"4.6428925";"97.8286368";"https://maps.google.com/?cid=0x0:0xab6d8837867af58f"
"perumahan";"Kompleks Kondominium";"Mahed Residence";"GWPQ+968, Birem Rayeuk, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Birem Rayeuk, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5362553";"97.9389879";"https://maps.google.com/?cid=0x0:0x41c1b84345c6eac9"
"perumahan";"Kantor Perusahaan";"Perumahan griya dahlia indah,Kantor Pemasaran";"Jl. Medan - Banda Aceh, Aramiyah, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Aramiyah, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";" 085361200078";"4.5558512";"97.9285803";"https://maps.google.com/?cid=0x0:0xa39111f3158b4893"
"perumahan";"Perhimpunan Pengembang Perumahan";"PF house";"GWPP+2QH, Keude Birem, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Keude Birem, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5350721";"97.9369901";"https://maps.google.com/?cid=0x0:0xbdf7981f37e3407b"
"perumahan";"Komplek perumahan";"Rumah Rajul";"HWG9+68W, Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5756115";"97.9183417";"https://maps.google.com/?cid=0x0:0x5b66f9409fb19137"
"perumahan";"Komplek perumahan";"Rumah Ridlwan";"GWPM+8V2, Keude Birem, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Keude Birem, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5357549";"97.9346387";"https://maps.google.com/?cid=0x0:0xebea67d3a10929f7"
"perumahan";"Komplek perumahan";"Muda Inan Jaya";"HVFX+W6W, Alue Gadeng, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Alue Gadeng, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";" 082163117074";"4.5748618";"97.8980934";"https://maps.google.com/?cid=0x0:0x1d7d553ebe9fd17e"
"perumahan";"Komplek perumahan";"House RO";"HW3J+Q9V, Jl. Medan Banda Aceh, Aramiyah, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Jl. Medan Banda Aceh, Aramiyah, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5544759";"97.9309172";"https://maps.google.com/?cid=0x0:0xf8669ab742a2ec95"
"perumahan";"Komplek perumahan";"Bewak";"GV3G+VQ6, Alue Teh, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24455";"Alue Teh, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24455";"Indonesia";" 081346012244";"4.5037653";"97.8765438";"https://maps.google.com/?cid=0x0:0x1ffd82c30d6bdec0"
"perumahan";"Komplek perumahan";"Rumah tepas";"MR7F+3RQ, Unnamed Road, Gajah Mentah, Kec. Sungai Raya, Kabupaten Aceh Timur, Aceh 24452";"Unnamed Road, Gajah Mentah, Kec. Sungai Raya, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.662703";"97.8246035";"https://maps.google.com/?cid=0x0:0x5066bedd3f3d1069"
"perumahan";"Perhimpunan Pengembang Perumahan";"KOMPLEK MASDAR FAMILY";"GWPJ+GVW, Birem Rayeuk, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Birem Rayeuk, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5367049";"97.9324243";"https://maps.google.com/?cid=0x0:0x2de9e67f2e39174d"
"perumahan";"Komplek perumahan";"Perumahan taj mahal";"HWCG+X57, Paya Peulawi, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24455";"Paya Peulawi, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24455";"Indonesia";"";"4.572407";"97.9254334";"https://maps.google.com/?cid=0x0:0x546fc538142227e5"
"perumahan";"Komplek perumahan";"Rumah raju";"HWG6+HQR, Jl. Medan - Banda Aceh, Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Jl. Medan - Banda Aceh, Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5758471";"97.9136817";"https://maps.google.com/?cid=0x0:0x79ee7db4f08a810f"
"perumahan";"Komplek perumahan";"Rumah amiruzzahri";"HWP6+M8Q, Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur, Aceh 24452";"Bayeun, Kec. Birem Bayeun, Kabupaten Aceh Timur";"ACEH";"24452";"Indonesia";"";"4.5867185";"97.9108709";"https://maps.google.com/?cid=0x0:0x90541dafccd1b421"
