Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
komplek housing;komplek housing;Papua 99777;"Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-54.613.838;1.381.995.591;https://maps.google.com/?cid=0x0:0x8e1d4401ddfcedae;
komplek housing;Komplek perumahan;Cliff Home;"Jl. Nusantara 1 No.0037/a, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.427.634;1.381.430.528;https://maps.google.com/?cid=0x0:0xa702ebb3141dc8a2;
komplek housing;Komplek perumahan;MY BEFAK ALDI;"Jl. Nusantara No.24b, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.410.475;1.381.420.523;https://maps.google.com/?cid=0x0:0x8ee824c6147782b0;
komplek housing;Pembangunan Perumahan;Asmat/agats;"F47C+PGX, Jln, safan, Agats, Asmat Regency, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.535.626;138.121.359;https://maps.google.com/?cid=0x0:0x3d415f05070eb6ad;
komplek housing;Komplek perumahan;Home RG Famz;"F46Q+CM9, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-55.389.515;1.381.392.405;https://maps.google.com/?cid=0x0:0xbd5b93da4e4ec554;
komplek housing;Komplek perumahan;RM Tormand;"Jln Zeqward, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;085254835555;;;-5.548.675;1.381.341.917;https://maps.google.com/?cid=0x0:0xa99d83078377df50;
komplek housing;Perhimpunan Pengembang Perumahan;Ykpa II;"F49P+3XG, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.323.192;1.381.374.443;https://maps.google.com/?cid=0x0:0x43cab1ee4b30a706;
komplek housing;Komplek perumahan;Kompleks Beriten;"F45P+RM7, Jl. Frans Kaisepo, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Frans Kaisepo, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.404.609;1.381.366.804;https://maps.google.com/?cid=0x0:0xf2f4ae7e4a977625;
komplek housing;Komplek perumahan;Perumahan Pendeta KLASIS GPI PAPUA ASMAT;"F43Q+J7F, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.451.549;13.813.824;https://maps.google.com/?cid=0x0:0xbc25c24bd945889e;
komplek housing;komplek housing;AHSAR HOME;"F47C+PGX, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.535.626;138.121.359;https://maps.google.com/?cid=0x0:0xf9630b00ea195fc7;
komplek housing;Komplek perumahan;Resubun House;"F45M+M57, Jl. Kartini, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Kartini, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.411.115;1.381.328.691;https://maps.google.com/?cid=0x0:0xe4290a9b27124549;
komplek housing;Komplek perumahan;Roki Purba's House;"F44R+2V2, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.544.994;1.381.421.366;https://maps.google.com/?cid=0x0:0x89deb78ea5b80e44;
komplek housing;Komplek perumahan;Rmh tinggal;"F46Q+JC5, Jl. Telkom, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Telkom, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-5.538.491;1.381.386.108;https://maps.google.com/?cid=0x0:0x810f37795b1ccc35;
komplek housing;Komplek perumahan;Ptravis Home;"F44R+FM7, Jl. Kei, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-55.438.128;1.381.416.791;https://maps.google.com/?cid=0x0:0xea7c9e8ca18aa377;
komplek housing;Komplek perumahan;Rumah Lena Datu Manik;"F4FR+RCJ, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.525.414;1.381.410.035;https://maps.google.com/?cid=0x0:0x9c91a011e2abd3a7;
komplek housing;Gedung Apartemen;Rumah;"F44J+Q93, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-554.386;13.813.095;https://maps.google.com/?cid=0x0:0xb614ff92107e8c4f;
komplek housing;Komplek perumahan;Rumah pak Bram;"Jl. Pemda No.19, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.394.618;13.813.853;https://maps.google.com/?cid=0x0:0x6edcd60174c2d98f;
komplek housing;Komplek perumahan;PG PAYOS;"F4GR+XVW, Jl. Dermaga Baru, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Dermaga Baru, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.224.317;1.381.421.865;https://maps.google.com/?cid=0x0:0xe9115fa4711e117f;
komplek housing;Kantor Pemda;Lorong kaye;"F44G+HJ2, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-55.436.184;1.381.265.056;https://maps.google.com/?cid=0x0:0x4f7976de178a3cd;
komplek housing;Komplek perumahan;MABES KAUMBOT;"F45R+G2V, Jl. Pemda, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Pemda, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.411.356;1.381.400.367;https://maps.google.com/?cid=0x0:0xcd40a95b64506a61;
komplek housing;komplek housing;Agats;"Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.535.626;138.121.359;https://maps.google.com/?cid=0x0:0xf1c37eeb196c76c9;
komplek housing;Komplek perumahan;Penginapan;"F47C+PGX, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.535.626;138.121.359;https://maps.google.com/?cid=0x0:0xa37c65c1ed95a727;
komplek housing;Komplek perumahan;KIOS ARKA;"F4CR+R9J, Jl. Dermaga Baru, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Jl. Dermaga Baru, Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.279.038;1.381.408.849;https://maps.google.com/?cid=0x0:0x6787fd777023ad1f;
komplek housing;komplek housing;Kec. Tebet;"Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta";"Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta";PAPUA;;Indonesia;;;;-62.251.223;1.068.549.881;https://maps.google.com/?cid=0x0:0xd575e31c807295f9;
komplek housing;komplek housing;Atsy;"Atsy, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-5.721.067;13.837.886;https://maps.google.com/?cid=0x0:0x563a7ef959cd1d9e;
komplek housing;Kantor Perusahaan;Sawa erma;"R6X8+PPQ, Sawa, Sawa Erma, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-51.506.696;1.382.168.477;https://maps.google.com/?cid=0x0:0x9b408a14745747;
komplek housing;Kantor Pemerintah;Telkomsel Sawa Erma;"R6V9+24W, Erma, Sawa Erma, Kabupaten Asmat, Papua 99779";"Erma, Sawa Erma, Kabupaten Asmat";PAPUA;99779;Indonesia;;;;-51.572.225;1.382.172.581;https://maps.google.com/?cid=0x0:0xe0eed099acece97f;
komplek housing;komplek housing;Sawa Erma;"Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-51.382.956;1.381.995.591;https://maps.google.com/?cid=0x0:0xa00408d29df1eb35;
komplek housing;komplek housing;Papua 99779;"Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-49.651.102;1.388.799.972;https://maps.google.com/?cid=0x0:0x21328fcdfe8f7ad3;
komplek housing;Pembangunan Perumahan;Desa Manep;"HCQQ+8VM, Manep, Akat, Kabupaten Asmat, Papua 99779";"Manep, Akat, Kabupaten Asmat";PAPUA;99779;Indonesia;;;;-54.121.259;1.384.397.497;https://maps.google.com/?cid=0x0:0x3c16ba0377ee2a26;
komplek housing;komplek housing;Asmat;"W9VX+2GW, Abamu, Ykpa2, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-50.573.958;1.383.988.186;https://maps.google.com/?cid=0x0:0x5d392bfad7b6b1e2;
komplek housing;Komplek perumahan;MY BEFAK ALDI;"Jl. Nusantara No.24b, Bis Agats, Distrik Agats, Kabupaten Asmat, Papua 99777";"Bis Agats, Distrik Agats, Kabupaten Asmat";PAPUA;99777;Indonesia;;;;-55.410.475;1.381.420.523;https://maps.google.com/?cid=0x0:0x8ee824c6147782b0;
komplek housing;Pembangunan Perumahan;Perumahan Bappeda;"4F3G+74, Moruku, Kec. Dekai, Kabupaten Yahukimo, Papua 99571";"Moruku, Kec. Dekai, Kabupaten Yahukimo";PAPUA;99571;Indonesia;;;;-48.968.328;1.394.752.584;https://maps.google.com/?cid=0x0:0x3584526e70706fc3;
komplek housing;Komplek perumahan;Kita pu rumah;"F4GR+FWF, Jalan suru suru, pelabuhan baru, Distrik Agats, Kabupaten Asmat, Papua";"Kabupaten Asmat, Papua";PAPUA;;Indonesia;;;;-55.238.148;1.381.423.111;https://maps.google.com/?cid=0x0:0x70bc55e79e011fa6;
komplek housing;Pembangunan Perumahan;Rumah Yance.Fr;"MF3H+QJ, Beco, Binamzain, Kabupaten Asmat, Papua Selatan";"Kabupaten Asmat, Papua Selatan";PAPUA;;Indonesia;;;;-53.455.625;1.384.790.625;https://maps.google.com/?cid=0x0:0xe1c480c97b5dc848;
