Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"komplek housing";"GSR D-11 (ShemNona)";"Perum Grand Sentul Residance No.Block D, 11Kec, Kepanjen Kidul, Kota Blitar, Jawa Timur";"Kota Blitar, Jawa Timur";"JAWA TIMUR";"";"Indonesia";"";"";"";"-8.0803072";"112.1778697";"https://maps.google.com/?cid=0x0:0x26393d87d6e1779b";""
"komplek housing";"Komplek perumahan";"Home (Rumah Zain-Raline)";"Jl. K.H. Mas Mansyur No.15, Ngadirejo, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66114";"Ngadirejo, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66114";"Indonesia";"";"";"";"-8.0637879";"112.1855858";"https://maps.google.com/?cid=0x0:0x54c83ab05772b5ae";""
"komplek housing";"Perumahan";"D 2 Griya Tanggung Asri 2, kecamatan Kepanjen Kidul";"D 2 Griya Tanggung Asri 2, kecamatan, Tanggung, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66115";"kecamatan, Tanggung, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66115";"Indonesia";"";"";"";"-8.0684002";"112.1755824";"https://maps.google.com/?cid=0x0:0x7401d4dac0b00694";""
"komplek housing";"Komplek perumahan";"Perumahan Grand Sentul Residence Blok E No. 1";"W5CH+5M8, Sentul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66113";"Sentul, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66113";"Indonesia";"";"";"";"-8.0795931";"112.1790657";"https://maps.google.com/?cid=0x0:0x63fb9485c19d4f13";""
"komplek housing";"Pembangunan Perumahan";"Doni house";"Jl. Cut Mutia No.03, RT.03/RW.07, Sentul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66113";"RT.03/RW.07, Sentul, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66113";"Indonesia";"";"";"";"-8.0687446";"112.1896134";"https://maps.google.com/?cid=0x0:0x911ba88a7a90f2d";""
"komplek housing";"Komplek perumahan";"PERUMAHAN TANGGUNG ASRI 2BLOK E 6";"W5GG+Q63, Tanggung, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66115";"Tanggung, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66115";"Indonesia";"";"";"";"-8.0731081";"112.1754737";"https://maps.google.com/?cid=0x0:0xac88d2e978ee1a08";""
"komplek housing";"Komplek perumahan";"Rumah ratu mbah dasri";"Jl. Wolter Monginsidi No.11c, Sentul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66113";"Sentul, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66113";"Indonesia";"";"";"";"-8.0881673";"112.1715045";"https://maps.google.com/?cid=0x0:0xb604881ab3812c21";""
"komplek housing";"Pembangunan Perumahan";"Omah e nyok";"Jl. Wolter Monginsidi No.26, Sentul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66113";"Sentul, Kec. Kepanjenkidul, Kota Blitar";"JAWA TIMUR";"66113";"Indonesia";"";"";"";"-8.0882606";"112.1721828";"https://maps.google.com/?cid=0x0:0x4a4379baca81649b";""
"komplek housing";"Pembangunan Perumahan";"Hadi Wahono family home";"Jl. Gunojoyo No.14, Gedog, Kec. Sananwetan, Kota Blitar, Jawa Timur 66137";"Gedog, Kec. Sananwetan, Kota Blitar";"JAWA TIMUR";"66137";"Indonesia";"";"";"";"-8.0873517";"112.1849665";"https://maps.google.com/?cid=0x0:0x41dd28eb859be859";""
"komplek housing";"Komplek perumahan";"Kael House Kalasan Gg3/6";"W57H+4WJ, Jl. Kalasan, Bendogerit, Kec. Sananwetan, Kota Blitar, Jawa Timur 66133";"Jl. Kalasan, Bendogerit, Kec. Sananwetan, Kota Blitar";"JAWA TIMUR";"66133";"Indonesia";"";"";"";"-8.08717";"112.1797666";"https://maps.google.com/?cid=0x0:0x2def36a7804e11a2";""
