Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
perumahan;Komplek perumahan;Perumahan nDalem Kinasih;44C5+WXW, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52141;Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52141;Indonesia;81802899561;;;-68.776.355;1.091.099.429;https://maps.google.com/?cid=0x0:0x6e3f21a2ce708f32;
perumahan;Komplek perumahan;Rumah Widia;44F4+R8H, Gg. Rogojampi 1, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52141;Gg. Rogojampi 1, Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52141;Indonesia;;;;-68.754.461;1.091.058.474;https://maps.google.com/?cid=0x0:0x1affb5e6a59fc166;
perumahan;Komplek perumahan;Rumah gudang joglo;4496+Q8M, Jl. Banyuwangi, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52141;Jl. Banyuwangi, Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52141;Indonesia;;;;-68.805.448;1.091.107.999;https://maps.google.com/?cid=0x0:0x3cefa1e54e4fa908;
perumahan;Perumahan;Griya Putri Land Margadana;Jl. Jepara, Margadana, Kec. Margadana, Kota Tegal, Jawa Tengah 52147;Margadana, Kec. Margadana, Kota Tegal;JAWA TENGAH;52147;Indonesia;85641227636;;;-68.724.931;1.090.949.292;https://maps.google.com/?cid=0x0:0x4b07958281bed7a4;
perumahan;Pembangunan Perumahan;perumahan vero permai margadana;43GX+PR9, Margadana, Kec. Margadana, Kota Tegal, Jawa Tengah 52143;Margadana, Kec. Margadana, Kota Tegal;JAWA TENGAH;52143;Indonesia;;;;-68.732.238;1.090.996.223;https://maps.google.com/?cid=0x0:0x4508475efdc30b6f;
perumahan;Komplek perumahan;Hunian N. A. F;Jl. Kali Kemiri Selatan, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52141;Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52141;Indonesia;;;;-68.727.617;1.091.058.533;https://maps.google.com/?cid=0x0:0x4152c2e2cd86a191;
perumahan;Pembangunan Perumahan;Yadi;44G6+8GF, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah;Kota Tegal, Jawa Tengah;JAWA TENGAH;;Indonesia;;;;-6.874.215;1.091.111.962;https://maps.google.com/?cid=0x0:0xbabe64df023cc8b9;
perumahan;Komplek perumahan;rumah ferdi gunawan;44G3+49P, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52143;Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52143;Indonesia;85726065965;;;-68.746.166;1.091.034.211;https://maps.google.com/?cid=0x0:0xaa1bf479fd60b65d;
perumahan;Komplek perumahan;Rumah Joko Santoso JK;44C6+6G5, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52141;Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52141;Indonesia;;;;-68.794.769;1.091.113.749;https://maps.google.com/?cid=0x0:0x7f9c2fbf6a0dceff;
perumahan;Pembangunan Perumahan;Home D;44G3+WX2, Jl. Kyai Maja, Sumurpanggang, Kec. Margadana, Kota Tegal, Jawa Tengah 52143;Jl. Kyai Maja, Sumurpanggang, Kec. Margadana, Kota Tegal;JAWA TENGAH;52143;Indonesia;;;;-68.727.305;1.091.048.967;https://maps.google.com/?cid=0x0:0xddbfba167d3be1bc;
