Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"Pembangunan Perumahan";"Mes PG";"Jl. KH Mas Mansyur No.56a, Mergelo, Gedongan, Kec. Magersari, Kota Mojokerto, Jawa Timur 61318";"Mergelo, Gedongan, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61318";"Indonesia";"";"";"";"-7.4606537";"112.4374036";"https://maps.google.com/?cid=0x0:0x10052a29044d7055";""
"komplek housing";"Komplek perumahan";"House of Sudirman";"Purwotengah Gg. Subsida No.7, Mergelo, Purwotengah, Magersari, Mojokerto City, East Java 61311";"Mergelo, Purwotengah, Magersari, Mojokerto City";"JAWA TIMUR";"61311";"Indonesia";"";"";"";"-7.4635572";"112.4369704";"https://maps.google.com/?cid=0x0:0xabdaa96cf9fe4401";""
"komplek housing";"Pembangunan Perumahan";"Perumahan Magersari Indah,Mojokerto";"Jl. Pisang No.14, Mergelo, Wates, Kec. Magersari, Kota Mojokerto, Jawa Timur 61317";"Mergelo, Wates, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61317";"Indonesia";"";"";"";"-7.4611921";"112.4452347";"https://maps.google.com/?cid=0x0:0x56b003cb8635915d";""
"komplek housing";"Komplek perumahan";"Rumah Aku";"Jl. J.A. Suprapto No.46, Mergelo, Sentanan, Kec. Magersari, Kota Mojokerto, Jawa Timur 61311";"Mergelo, Sentanan, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61311";"Indonesia";"";"";"";"-7.4661563";"112.4327241";"https://maps.google.com/?cid=0x0:0xf036f7789bbdc019";""
"komplek housing";"Komplek perumahan";"Mardiansyah home";"jalan mandiri, Jl. Niaga, Mergelo, Sentanan, Kec. Magersari, Kota Mojokerto, Jawa Timur";"Kota Mojokerto, Jawa Timur";"JAWA TIMUR";"";"Indonesia";"";"";"";"-7.466795";"112.4335444";"https://maps.google.com/?cid=0x0:0xdba4a15e8f9aa3ef";""
"komplek housing";"komplek housing";"M.arief h.s";"GCMR+R3F, Gg. Sawah, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Gg. Sawah, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";"";"";"";"-7.4654319";"112.4401708";"https://maps.google.com/?cid=0x0:0xa90eabe643e4ca7";""
"komplek housing";"Komplek perumahan";"A";"Balongsari Gg. 6 No.18B, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";"";"";"";"-7.4670752";"112.4406241";"https://maps.google.com/?cid=0x0:0x6628e8d780f3eb30";""
"komplek housing";"komplek housing";"RUMAH DEFA";"GCJP+HH9, Jl. Kalimati IV, Mergelo, Jagalan, Kec. Magersari, Kota Mojokerto, Jawa Timur";"Kota Mojokerto, Jawa Timur";"JAWA TIMUR";"";"Indonesia";"";"";"";"-7.4685813";"112.436494";"https://maps.google.com/?cid=0x0:0xc781b03b84d4966b";""
"komplek housing";"komplek housing";"ATHENA STORE";"Jl. Balongsari Gg. 4 No.7A, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";" 081234054499";"";"";"-7.4671202";"112.4384705";"https://maps.google.com/?cid=0x0:0xb4f6c1e8f5446bf";""
"komplek housing";"Pembangunan Perumahan";"Hanaland Japanese Living";"Jl. Tirta Suam No.57, Mergelo, Kedundung, Kec. Magersari, Kota Mojokerto, Jawa Timur 61316";"Mergelo, Kedundung, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61316";"Indonesia";" 081933690000";"";"";"-7.4661984";"112.464789";"https://maps.google.com/?cid=0x0:0x12eb98ee71bafed2";""
"komplek housing";"Komplek perumahan";"Rumah alin";"Gg. 9 No.18, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";"";"";"";"-7.4681092";"112.4409069";"https://maps.google.com/?cid=0x0:0x4ab083da8fdad61e";""
"komplek housing";"komplek housing";"DHYTO FEROLLA";"GCMQ+598, Jl. Balongsari Gg. 4, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Jl. Balongsari Gg. 4, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";"";"";"";"-7.4670981";"112.438442";"https://maps.google.com/?cid=0x0:0xcc672ef64bfcc94c";""
"komplek housing";"komplek housing";"Rumah Hendra Wahyu Riyanto";"Balongsari Gg. 10 No.12, Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timur 61314";"Mergelo, Balongsari, Kec. Magersari, Kota Mojokerto";"JAWA TIMUR";"61314";"Indonesia";"";"";"";"-7.4674423";"112.4408261";"https://maps.google.com/?cid=0x0:0xb84e2312dc54384";""
"komplek housing";"Komplek perumahan";"Zahra House";"Jl. Prajurit Kulon IV No.177, Mergelo, Prajurit Kulon, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61326";"Mergelo, Prajurit Kulon, Kec. Prajurit Kulon, Kota Mojokerto";"JAWA TIMUR";"61326";"Indonesia";"";"";"";"-7.4731402";"112.4273748";"https://maps.google.com/?cid=0x0:0x9a5ffa827443deb7";""
