Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"komplek housing";"Sumatera Barat 26131";"Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat";"Kota Bukittinggi, Sumatera Barat";"SUMATERA BARAT";"";"Indonesia";"";"";"";"-0.3096875";"100.3933074";"https://maps.google.com/?cid=0x0:0x80ed90f072026b0d";""
"komplek housing";"komplek housing";"Aya";"M9MR+R2J, Jl. Tigobaleh, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Jl. Tigobaleh, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";"";"";"";"-0.3150731";"100.3898987";"https://maps.google.com/?cid=0x0:0xa97cae765b788ce0";""
"komplek housing";"Komplek perumahan";"Rumah pangeran";"M9PV+FHP, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3137802";"100.3939673";"https://maps.google.com/?cid=0x0:0xb8db5681808c9731";""
"komplek housing";"Perumahan";"Rumah nek Tinar";"M9RW+8P5, Jl. Sumur, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Jl. Sumur, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3091539";"100.3967192";"https://maps.google.com/?cid=0x0:0x20af260a1d1b4df1";""
"komplek housing";"Pembangunan Perumahan";"sumua";"Jl. Sumur No.23, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3103316";"100.3976049";"https://maps.google.com/?cid=0x0:0x892e2ebb6720649b";""
"komplek housing";"Pembangunan Perumahan";"Rumah bg fathur";"M9RW+2QR, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3098999";"100.3969058";"https://maps.google.com/?cid=0x0:0xdf4f8a6b9afc0ff1";""
"komplek housing";"Perumahan";"Rumah Rayya Bukittinggi";"M9PW+345, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3148881";"100.3950633";"https://maps.google.com/?cid=0x0:0x1c442b418b7cc194";""
"komplek housing";"Komplek perumahan";"Markas Sekawan Tigo baleh";"Jl. Raflesia No.23, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3150463";"100.3960577";"https://maps.google.com/?cid=0x0:0xb178b06194831d82";""
"komplek housing";"Pembangunan Perumahan";"Perumahan Griya Indah";"M9MM+XJ5, Aur Kuning, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Aur Kuning, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";"";"";"";"-0.3151113";"100.3841152";"https://maps.google.com/?cid=0x0:0x673d31305938f59f";""
"komplek housing";"Komplek perumahan";"Perumahan Sehati";"M9RR+HPM, Jl. Koto Selayan, Parit Antang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Jl. Koto Selayan, Parit Antang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3085398";"100.3917987";"https://maps.google.com/?cid=0x0:0xf639ea2b16a5d6a8";""
"komplek housing";"Komplek perumahan";"Rumah Rafa Abdan";"Jl. Surau Batu No.90, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3116744";"100.3950899";"https://maps.google.com/?cid=0x0:0xd697e91d1a05c2d1";""
"komplek housing";"Kompleks Bangunan Perusahaan";"kapalo koto";"M9JR+WRF, Jl. Kapalo Koto, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Jl. Kapalo Koto, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";" 081372747225";"";"";"-0.3176931";"100.3920571";"https://maps.google.com/?cid=0x0:0x582dfe545ada2b78";""
"komplek housing";"Komplek perumahan";"RGM";"Jl. Sumur No.23, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3078504";"100.3968433";"https://maps.google.com/?cid=0x0:0xc546511ea58de67b";""
"komplek housing";"Pembangunan Perumahan";"Domisilition";"Jl. Kurai No.2, Parit Antang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Parit Antang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3107663";"100.3898417";"https://maps.google.com/?cid=0x0:0x22202acf75524760";""
"komplek housing";"Komplek perumahan";"Tempat";"M9HQ+QRQ, Jl. Puding Mas, Tabek Gadang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Jl. Puding Mas, Tabek Gadang, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";"";"";"";"-0.3205478";"100.3895967";"https://maps.google.com/?cid=0x0:0x6eadaaf3c7e6cb3";""
"komplek housing";"Komplek perumahan";"Rumah Rafa";"Gg. Cermai No.75b, Aur Kuning, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Aur Kuning, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";"";"";"";"-0.3163873";"100.383603";"https://maps.google.com/?cid=0x0:0x49d0c108547a6ba4";""
"komplek housing";"Perumahan";"Perumahan Ruyuang Residence Birugo Puhun";"Jl. Bhayangkara 1, Sapiran, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Sapiran, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";" 081363362112";"";"";"-0.3180671";"100.3743939";"https://maps.google.com/?cid=0x0:0xab7e1928f6bfc63";""
"komplek housing";"Otoritas Perumahan";"Rumah Tempat Tinggal";"PERUMAHAN BUKIT TINGGI INDAH, JLN. DAHLIA No.02, RT.02/RW.07, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26134";"JLN. DAHLIA No.02, RT.02/RW.07, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26134";"Indonesia";"";"";"";"-0.3156611";"100.3956028";"https://maps.google.com/?cid=0x0:0xc0b0c7945b8c9f3b";""
"komplek housing";"Apartemen sewa liburan";"kontrakan jendri dan rezi";"M9JV+C8F, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat";"Kota Bukittinggi, Sumatera Barat";"SUMATERA BARAT";"";"Indonesia";"";"";"";"-0.3189361";"100.3933074";"https://maps.google.com/?cid=0x0:0x4a136669c8e852f6";""
"komplek housing";"Perumahan";"adek";"Jl. Bermawi No.2, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26134";"Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26134";"Indonesia";"";"";"";"-0.3169309";"100.3904635";"https://maps.google.com/?cid=0x0:0x8f563b9a374c3baa";""
"komplek housing";"komplek housing";"Nte yul";"Jl. Surau Batu No.9, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3125828";"100.3950415";"https://maps.google.com/?cid=0x0:0x7001b2fa83166561";""
"komplek housing";"Komplek perumahan";"Rumah Kak Vira Banun";"M9MR+3WF, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26181";"Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26181";"Indonesia";"";"";"";"-0.3173227";"100.3923101";"https://maps.google.com/?cid=0x0:0x115f0bae119a1432";""
"komplek housing";"Komplek perumahan";"AnteUpik";"Jl. Sumur No.124, Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Ladang Cakiah, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3091499";"100.3972106";"https://maps.google.com/?cid=0x0:0x7ee97d3072613de8";""
"komplek housing";"komplek housing";"Kec. Aur Birugo Tigo Baleh";"Kota Bukittinggi, Sumatera Barat";"Kota Bukittinggi, Sumatera Barat";"SUMATERA BARAT";"";"Indonesia";"";"";"";"-0.3191744";"100.3766523";"https://maps.google.com/?cid=0x0:0xfd71167e7867d6a2";""
"komplek housing";"Komplek perumahan";"Perumahan Bukittinggi Indah";"Jl. Anggrek No.16, Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi, Sumatera Barat 26131";"Pakan Labuh, Kec. Aur Birugo Tigo Baleh, Kota Bukittinggi";"SUMATERA BARAT";"26131";"Indonesia";"";"";"";"-0.3139679";"100.3950668";"https://maps.google.com/?cid=0x0:0x3e9f7a55ddb04951";""
