Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"komplek housing";"komplek housing";"Sumatera Selatan 31521";"Sumatera Selatan";"Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.178698";"103.3818345";"https://maps.google.com/?cid=0x0:0x3b83d19c0969a135";""
"komplek housing";"Komplek perumahan";"Rumah";"V8RP+3W, Penjalang, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.109932";"103.336815";"https://maps.google.com/?cid=0x0:0xc8fcfe71f2779866";""
"komplek housing";"Komplek perumahan";"Rumah Kesi/yadi";"W8W2+5HR, Pelang Kenidai, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan 31521";"Pelang Kenidai, Kec. Dempo Tengah, Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0555739";"103.3007038";"https://maps.google.com/?cid=0x0:0x9e4a1c9614c605e2";""
"komplek housing";"Komplek perumahan";"Rumah zahwa";"W7XX+CFQ, Jl. Masik Siagim, RT.03/RW.3, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan 31521";"Jl. Masik Siagim, RT.03/RW.3, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.051424";"103.2987235";"https://maps.google.com/?cid=0x0:0xec6373bb3b1717fb";""
"komplek housing";"Pembangunan Perumahan";"Bayu Home";"W7XX+663, Jl. Masik Siagim, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan 31521";"Jl. Masik Siagim, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0519935";"103.2980447";"https://maps.google.com/?cid=0x0:0x1266ed9bea503f03";""
"komplek housing";"Komplek perumahan";"Riyan/Rayen";"W8CR+6H, Prahu Dipo, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan 31521";"Prahu Dipo, Kec. Dempo Sel., Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0794918";"103.341467";"https://maps.google.com/?cid=0x0:0xb847b038eee35eb0";""
"komplek housing";"Komplek perumahan";"Home Stay kebun jeruk Yudha";"W8MV+RQ, Prahu Dipo, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.0654421";"103.3443885";"https://maps.google.com/?cid=0x0:0xa7aa5ea12a5c348f";""
"komplek housing";"Komplek perumahan";"KGBH";"Dsn. Muara Sindang, Perahu Dipo, Dempo Selatan, Pagar Alam City, South Sumatra 31521";"Perahu Dipo, Dempo Selatan, Pagar Alam City";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0970634";"103.3360024";"https://maps.google.com/?cid=0x0:0xe12f3e96c1922da0";""
"komplek housing";"Komplek perumahan";"Azkha House";"W9F3+WV5, Jl. Bandara Pagar Alam, Lubuk Buntak, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan 31521";"Jl. Bandara Pagar Alam, Lubuk Buntak, Kec. Dempo Sel., Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0752259";"103.3547458";"https://maps.google.com/?cid=0x0:0x8e1a143d1df76444";""
"komplek housing";"Museum";"Desa Pelang Kenidai";"W8G3+9RX, Pelang Kenidai, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan 31521";"Pelang Kenidai, Kec. Dempo Tengah, Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0740197";"103.3046029";"https://maps.google.com/?cid=0x0:0x45a8ca960d0a1f36";""
"komplek housing";"Pembangunan Perumahan";"Rumah M Zen";"Jl pesirah yolan ulu rurah nomor 004, jambat balo";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.0376566";"103.2675315";"https://maps.google.com/?cid=0x0:0xa06a1f4f5869e5b4";""
"komplek housing";"Pembangunan Perumahan";"sandi Handika";"W89Q+XV2, Prahu Dipo, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.0801065";"103.3396459";"https://maps.google.com/?cid=0x0:0xf79223d210720cf";""
"komplek housing";"Komplek perumahan";"Rumah Dzikri ramadan";"V8QG+GC5, Penjalang, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.1119735";"103.3259822";"https://maps.google.com/?cid=0x0:0x9ecdefaf8c2da43";""
"komplek housing";"Pembangunan Perumahan";"Lubuk buntak";"W9F2+62G, Lubuk Buntak, Kec. Dempo Sel., Kota Pagar Alam, Sumatera Selatan 31521";"Lubuk Buntak, Kec. Dempo Sel., Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0769475";"103.3500652";"https://maps.google.com/?cid=0x0:0xdc3426c3f6694b00";""
"komplek housing";"komplek housing";"Dewa aditya gacor abiz";"W8W2+JR6, Pelang Kenidai, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.0534563";"103.3020066";"https://maps.google.com/?cid=0x0:0xa1ea52af8496140d";""
"komplek housing";"Pembangunan Perumahan";"Rumah pagar alam";"W7F8+P27, Padang Temu, Kec. Dempo Utara, Kota Pagar Alam, Sumatera Selatan";"Kota Pagar Alam, Sumatera Selatan";"SUMATERA SELATAN";"";"Indonesia";"";"";"";"-4.0757059";"103.2650459";"https://maps.google.com/?cid=0x0:0x57956f61fd1e62ca";""
"komplek housing";"komplek housing";"Rumah jeki hakim";"X65M+G36, Jl. Tembesi, Jangkar MAS, Kec. Dempo Utara, Kota Pagar Alam, Sumatera Selatan 31581";"Jl. Tembesi, Jangkar MAS, Kec. Dempo Utara, Kota Pagar Alam";"SUMATERA SELATAN";"31581";"Indonesia";"";"";"";"-4.0411613";"103.2325677";"https://maps.google.com/?cid=0x0:0x7c453918651185b6";""
"komplek housing";"Perumahan";"Rumah alhanan";"X832+37V, Jl. Masik Siagim, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam, Sumatera Selatan 31521";"Jl. Masik Siagim, Karang Dalo, Kec. Dempo Tengah, Kota Pagar Alam";"SUMATERA SELATAN";"31521";"Indonesia";"";"";"";"-4.0472953";"103.2998182";"https://maps.google.com/?cid=0x0:0xfc81b76a4c22694";""
