Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
komplek housing;komplek housing;Sulawesi Utara 95421;"Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.183.209;1.248.154.604;https://maps.google.com/?cid=0x0:0x6b6a19b136f18a46;
komplek housing;Komplek perumahan;FH HOME;"8R87+P67, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.316.736;124.813.069;https://maps.google.com/?cid=0x0:0x50a81bd462d74761;
komplek housing;Komplek perumahan;Sann House;"8R88+V3Q, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.317.216;1.248.152.423;https://maps.google.com/?cid=0x0:0x5ea723c1aa1c0bf4;
komplek housing;Komplek perumahan;Walangitan Mewengkang;"8R87+M5Q, Jl. Rares, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.167.055;124.812.994;https://maps.google.com/?cid=0x0:0xbb3d5ed081463df7;
komplek housing;Komplek perumahan;Green Woloan Residence;"8R87+HXW, Jl. Sreko, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.164.953;1.248.149.408;https://maps.google.com/?cid=0x0:0xad356f5f13d032dc;
komplek housing;komplek housing;Prince and Schwarz home;"Jl. Pendidikan No.10, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.177.885;1.248.154.936;https://maps.google.com/?cid=0x0:0x2b9fd3aff30b61d8;
komplek housing;Komplek perumahan;Ellea Home;"8R87+M9Q, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.167.028;1.248.134.857;https://maps.google.com/?cid=0x0:0x5a608af50063d6e2;
komplek housing;Perhimpunan Pengembang Perumahan;KvnyHome;"8R87+JJX, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.164.733;1.248.140.719;https://maps.google.com/?cid=0x0:0xc45ce0498473164f;
komplek housing;Komplek perumahan;KopitoyYunusHome;"8R87+WQF, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.171.879;1.248.144.357;https://maps.google.com/?cid=0x0:0xd2a9b83869332ea5;
komplek housing;Komplek perumahan;Rumah gw;"8R87+V92, Jl. Lingkungan No.3, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.171.011;1.248.134.426;https://maps.google.com/?cid=0x0:0x722c943fcb6c8629;
komplek housing;Komplek perumahan;anjela home;"8R87+Q93, Jl. Rares, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.168.902;1.248.134.375;https://maps.google.com/?cid=0x0:0xecbaeab8e9bc7459;
komplek housing;Komplek perumahan;Kel.Pondaag-Saerang;"8R87+RP9, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.170.468;1.248.143.562;https://maps.google.com/?cid=0x0:0x3fafb70ad0bf0ad3;
komplek housing;komplek housing;Quuenmary Woloan;"8R87+V92, Jl. Lingkungan No.3, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.170.686;1.248.134.188;https://maps.google.com/?cid=0x0:0xcf930fe9bfaeecc1;
komplek housing;Komplek perumahan;Abi home;"8R97+6F3, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.180.075;1.248.136.587;https://maps.google.com/?cid=0x0:0x702b290ad26bb0fe;
komplek housing;Komplek perumahan;Pansariang home;"8R87+H5M, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.164.609;1.248.129.172;https://maps.google.com/?cid=0x0:0x6a8cec3c6043ceab;
komplek housing;Komplek perumahan;Kenneth homestay;"8R97+7X9, Jl. Gordon Mogot, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.181.621;1.248.149.712;https://maps.google.com/?cid=0x0:0xcc2c5b018051953d;
komplek housing;Pembangunan Perumahan;OKTAVIANUS.MONINGKA;"8R97+7QH, Jl. Gordon Mogot, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.181.851;1.248.144.599;https://maps.google.com/?cid=0x0:0x48420436b39518c4;
komplek housing;Komplek perumahan;Pondaag-Motulo Family;"8R88+X23, Jl. Pendidikan, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;081340100072;;;13.173.944;1.248.150.603;https://maps.google.com/?cid=0x0:0xb632a878a1f9ce94;
komplek housing;Komplek perumahan;PP family;"8R87+MXR, Jl. Sreko, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.167.817;1.248.148.226;https://maps.google.com/?cid=0x0:0xe8f61b56515022ea;
komplek housing;Komplek perumahan;Kel. Kowaas-Sindim;"8R87+V92, Lingkungan 3, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.317.142;1.248.133.755;https://maps.google.com/?cid=0x0:0x6cb701512c58ca55;
komplek housing;komplek housing;Kec. Tomohon Bar.;"Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.203.284;1.247.749.566;https://maps.google.com/?cid=0x0:0x534d2b9b0ee1440b;
komplek housing;Kantor Perusahaan;Perumahan Woloan Indah;"8R63+PPC, Lansot, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;0811454089;;;13.118.185;1.248.042.765;https://maps.google.com/?cid=0x0:0x521e600628ef1187;
komplek housing;Kantor Pemerintah;Kantor Camat Tomohon Barat;"8RC7+H8F, Woloan Satu Utara, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.214.438;1.248.133.117;https://maps.google.com/?cid=0x0:0x423c4f19b9a797e9;
komplek housing;komplek housing;Kec. Tomohon Bar.;"Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.203.284;1.247.749.566;https://maps.google.com/?cid=0x0:0x534d2b9b0ee1440b;
komplek housing;Perumahan;Grazia Residence 2 C8;"Lansot, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;081329008777;;;12.983.439;124.812.133;https://maps.google.com/?cid=0x0:0x2fabe229cbfec844;
komplek housing;Komplek perumahan;Mentu Reppi;"8R99+XQ6, JL. Raya Walian, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara 95422";"JL. Raya Walian, Woloan Satu, Kec. Tomohon Bar., Kota Tomohon";SULAWESI UTARA;95422;Indonesia;;;;131.992;1.248.193.853;https://maps.google.com/?cid=0x0:0xe783fe87db6cbde5;
komplek housing;Komplek perumahan;Grazia Residence 2;"Jl. Siswa, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;081329008777;;;12.945.311;124.830.023;https://maps.google.com/?cid=0x0:0xc9b37a9ff61cfd44;
komplek housing;Perumahan;Perumahan Grazia 2;"7RRJ+F7V, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.912.432;1.248.306.809;https://maps.google.com/?cid=0x0:0xcaa1b5bbdfc4f5db;
komplek housing;Jasa Konstruksi dan Bangunan;Perum Griya Bangun Tomohon Lestari 2 Blok Gama Lama No.12;"8R58+5Q8, Lansot, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;089601484772;;;13.079.249;1.248.169.408;https://maps.google.com/?cid=0x0:0x3f847668ca4d7a2a;
komplek housing;Komplek perumahan;Mentu Pontoh;"8RJ3+8X9, Kayawu, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.308.085;1.248.049.617;https://maps.google.com/?cid=0x0:0x3564291b22d22ad5;
komplek housing;Komplek perumahan;Kel. Sumakud Motoh;"Jl. Patarna Jl. Lingkungan No.6, Woloan Satu Utara, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara 95423";"Woloan Satu Utara, Kec. Tomohon Bar., Kota Tomohon";SULAWESI UTARA;95423;Indonesia;;;;13.198.823;1.248.163.932;https://maps.google.com/?cid=0x0:0x16c4ac7d2523cb46;
komplek housing;komplek housing;Kec. Tomohon Bar.;"Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.203.284;1.247.749.566;https://maps.google.com/?cid=0x0:0x534d2b9b0ee1440b;
komplek housing;Perhimpunan Pengembang Perumahan;9ie home;"Jl. Lingkungan IV No.6, Woloan Tiga, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara 95423";"Woloan Tiga, Kec. Tomohon Bar., Kota Tomohon";SULAWESI UTARA;95423;Indonesia;;;;13.163.429;1.248.008.704;https://maps.google.com/?cid=0x0:0x8e014d01bf77fb55;
komplek housing;Pembangunan Perumahan;Sharena Home;"Jl. Popowatu No.355, Taratara Dua, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara 95424";"Taratara Dua, Kec. Tomohon Bar., Kota Tomohon";SULAWESI UTARA;95424;Indonesia;;;;13.188.233;1.247.797.839;https://maps.google.com/?cid=0x0:0xf503c96c00ee37ae;
komplek housing;Komplek perumahan;SheraneHOME;"8Q9G+52X, Taratara, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.180.458;1.247.750.948;https://maps.google.com/?cid=0x0:0xe15f1d3b9c2a53fe;
komplek housing;Hotel;Patrecia Merly Lapong (Kel.Refly Pongoh-Lapong) ?;"Jl. Raya Tomohon - Tanawangko No.1, lingkungan 1, Taratara, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara 95425";"lingkungan 1, Taratara, Kec. Tomohon Bar., Kota Tomohon";SULAWESI UTARA;95425;Indonesia;;;;13.202.756;124.773.887;https://maps.google.com/?cid=0x0:0x4d8c090f5ba2d661;
komplek housing;Komplek perumahan;Kel. Refly Pongoh-Lapong;"8Q9F+GR7, Jl. Merak, Taratara, Kec. Tomohon Bar., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.187.866;1.247.745.475;https://maps.google.com/?cid=0x0:0xaab41348da6baacd;
komplek housing;komplek housing;Kec. Tomohon Sel.;"Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.123.204;1.248.376.964;https://maps.google.com/?cid=0x0:0x7b32e46d9c06087d;
komplek housing;Komplek perumahan;G_R Home;"GBTL2, Blok Unggaran No.19, Lansot, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara 95431";"Blok Unggaran No.19, Lansot, Kec. Tomohon Sel., Kota Tomohon";SULAWESI UTARA;95431;Indonesia;;;;13.066.754;1.248.153.947;https://maps.google.com/?cid=0x0:0x1ae4b2427f7792b0;
komplek housing;Komplek perumahan;GBTL Blok Lokon No. 12a -Donald Ticoalu-;"Perum Griya Bangun Tomohon Lestari Blok Lokon No.12a, Tomohon City, North Sulawesi 95431";Tomohon City;SULAWESI UTARA;95431;Indonesia;;;;13.098.647;124.817.316;https://maps.google.com/?cid=0x0:0x6543a5a7bf41228;
komplek housing;Komplek perumahan;Sekretariat E2L Tomohon;"7RXH+32C, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.976.881;1.248.275.238;https://maps.google.com/?cid=0x0:0x43418abfbadb012a;
komplek housing;komplek housing;Sulawesi Utara 95432;"Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.981.973;1.248.278.316;https://maps.google.com/?cid=0x0:0x63d795ba99f4cd45;
komplek housing;Perumahan;Grazia Residence 2 C8;"Lansot, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;081329008777;;;12.983.439;124.812.133;https://maps.google.com/?cid=0x0:0x2fabe229cbfec844;
komplek housing;Pembangunan Perumahan;Our House;"7RXH+33H, Jl. Raya Tomohon, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.976.906;1.248.277.387;https://maps.google.com/?cid=0x0:0xf206ac461bc9fb87;
komplek housing;Komplek perumahan;Reyhan;"Jl. Koror No.222, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.296.728;1.248.276.667;https://maps.google.com/?cid=0x0:0x7061a7e3c96f57cb;
komplek housing;Komplek perumahan;livi's house;"7RWH+J2Q, Jl. Koror, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.965.731;1.248.276.013;https://maps.google.com/?cid=0x0:0xe458fe55183527cf;
komplek housing;Komplek perumahan;Lethia's Home;"7RXH+333, Jl. Raya Tomohon, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.297.635;1.248.276.821;https://maps.google.com/?cid=0x0:0x911830b5278f0c99;
komplek housing;Komplek perumahan;Grazia Residence 2;"Jl. Siswa, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;081329008777;;;12.945.311;124.830.023;https://maps.google.com/?cid=0x0:0xc9b37a9ff61cfd44;
komplek housing;Komplek perumahan;Naomi Home;"7RWH+R85, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.970.042;1.248.287.841;https://maps.google.com/?cid=0x0:0xeacf37345f1b8743;
komplek housing;Pembangunan Perumahan;Brili Manurung;"7RWH+HGW, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.964.834;1.248.288.162;https://maps.google.com/?cid=0x0:0x3f5e1881872472d5;
komplek housing;Komplek perumahan;Gabe home;"7RXH+38W, Jl. Siswa, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.977.607;124.828.359;https://maps.google.com/?cid=0x0:0xb76512973c99bfd;
komplek housing;Komplek perumahan;Verren's home;"7RXG+4VF, Jl. Raya Tomohon, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.978.122;1.248.271.814;https://maps.google.com/?cid=0x0:0xe2dc700086ffc30b;
komplek housing;Komplek perumahan;Gloria Marseila House;"7RWH+HCH, Jl. Koror, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;08972370409;;;12.964.294;1.248.285.992;https://maps.google.com/?cid=0x0:0xebf6b59375912df7;
komplek housing;Komplek perumahan;Gwenyver Home;"7RXG+3R3, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;0818178225;;;12.976.343;1.248.270.575;https://maps.google.com/?cid=0x0:0x88948499929c4aea;
komplek housing;Komplek perumahan;Sweetzy home;"7RXH+44F, Jl. Raya Tomohon, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.978.044;1.248.277.863;https://maps.google.com/?cid=0x0:0xc9b45f435e4a7be4;
komplek housing;Komplek perumahan;House Of Pingky;"7RWH+MP2, Jl. Siswa, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.966.462;1.248.292.669;https://maps.google.com/?cid=0x0:0x9f53e9664c6e688c;
komplek housing;Komplek perumahan;Aymglows house;"7RWH+HC7, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.964.249;1.248.285.498;https://maps.google.com/?cid=0x0:0xf4fa5ff8ea2c07b;
komplek housing;Komplek perumahan;josie;"7RWH+V28, Jl. Sarongsong, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.971.674;1.248.275.748;https://maps.google.com/?cid=0x0:0x8aae874fd6510461;
komplek housing;Komplek perumahan;Rumah pak muklis;"7RWH+P8J, Jl. Koror, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;12.968.325;1.248.282.561;https://maps.google.com/?cid=0x0:0x94876b21bd409ee8;
komplek housing;Pembangunan Perumahan;Taroreh Rumagit;"7RWH+MGQ, Tumatangtang, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;1.296.834;1.248.288.253;https://maps.google.com/?cid=0x0:0x450e49d8ecd575dc;
komplek housing;komplek housing;Kec. Tomohon Sel.;"Kota Tomohon, Sulawesi Utara";"Kota Tomohon, Sulawesi Utara";SULAWESI UTARA;;Indonesia;;;;13.123.204;1.248.376.964;https://maps.google.com/?cid=0x0:0x7b32e46d9c06087d;
komplek housing;Komplek perumahan;Batsss home;"7RXF+9Q5, Jl. Kosgoro, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara 95432";"Jl. Kosgoro, Tumatangtang Satu, Kec. Tomohon Sel., Kota Tomohon";SULAWESI UTARA;95432;Indonesia;;;;12.983.845;1.248.244.755;https://maps.google.com/?cid=0x0:0x849838678c91185c;
