Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Email;Website;Latitude;Longitude;Map Link;Details Link
"perumahan";"perumahan";"Rumah Tita";"H87M+C7, Pasirmukti, Kec. Cineam, Kabupaten Tasikmalaya, Jawa Barat";"Kabupaten Tasikmalaya, Jawa Barat";"JAWA BARAT";"";"Indonesia";"";"";"";"-7.436404";"108.333148";"https://maps.google.com/?cid=0x0:0x33233f7eb9216ab2";""
"perumahan";"Pembangunan Perumahan";"the home Arip";"H833+VGQ, Malatisuka, Kec. Gunungtanjung, Kabupaten Tasikmalaya, Jawa Barat";"Kabupaten Tasikmalaya, Jawa Barat";"JAWA BARAT";"";"Indonesia";"";"";"";"-7.4452968";"108.3038533";"https://maps.google.com/?cid=0x0:0x32d64c91301da486";""
"perumahan";"Komplek perumahan";"Babakan pari";"H7CP+2H3, Kp. Babakan Pari, RT.07/RW.07, Cinunjang, Kec. Mangkubumi, Kabupaten Tasikmalaya, Jawa Barat";"Kabupaten Tasikmalaya, Jawa Barat";"JAWA BARAT";"";"Indonesia";"";"";"";"-7.4299928";"108.286427";"https://maps.google.com/?cid=0x0:0x86ad85e7f034fbee";""
"perumahan";"Pembangunan Perumahan";"Risma Ambarwati home";"H827+388, Jl. Pesantren Cidolog, Malatisuka, Kec. Gunungtanjung, Kabupaten Tasikmalaya, Jawa Barat 46168";"Jl. Pesantren Cidolog, Malatisuka, Kec. Gunungtanjung, Kabupaten Tasikmalaya";"JAWA BARAT";"46168";"Indonesia";"";"";"";"-7.449828";"108.3133212";"https://maps.google.com/?cid=0x0:0xee4ea23eb69c8362";""
"perumahan";"Perumahan";"Rumah bp Ayi";"H87W+75X, Pasirmukti, Kec. Cineam, Kabupaten Tasikmalaya, Jawa Barat 46198";"Pasirmukti, Kec. Cineam, Kabupaten Tasikmalaya";"JAWA BARAT";"46198";"Indonesia";"";"";"";"-7.4367551";"108.3454738";"https://maps.google.com/?cid=0x0:0x4d2bea6a162e84a2";""
"perumahan";"Pembangunan Perumahan";"Perumahan Subsidi Vania Regency";"Jl. Syekh Abdul Muhyi, Sukapala, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182";"Sukapala, Kec. Kawalu, Kab. Tasikmalaya";"JAWA BARAT";"46182";"Indonesia";" 082126637622";"";"";"-7.4070991";"108.2045137";"https://maps.google.com/?cid=0x0:0x425c5a0de3054740";""
"perumahan";"Komplek perumahan";"Perumahan Tasikmalaya Kota - Asri Residence Tamansari";"Jl. Tamansari No.10, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196";"Mulyasari, Kec. Tamansari, Kab. Tasikmalaya";"JAWA BARAT";"46196";"Indonesia";" 082216858290";"";"";"-7.366278";"108.2257027";"https://maps.google.com/?cid=0x0:0x339a3910c634d093";""
"perumahan";"Komplek perumahan";"Perumahan Bumi Parahyangan";"Perumahan Bumi Parahyangan Blok D. 15, Setiaratu, Kec. Cibeureum, Kab. Tasikmalaya, Jawa Barat 46196";"Setiaratu, Kec. Cibeureum, Kab. Tasikmalaya";"JAWA BARAT";"46196";"Indonesia";"";"";"";"-7.3391633";"108.2399124";"https://maps.google.com/?cid=0x0:0x1912f704ae1c11e0";""
"perumahan";"Komplek perumahan";"Perumahan Subsidi Kota Impian Tamansari Tasikmalaya";"Jl. Cipajaran, Tamansari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196";"Tamansari, Kec. Tamansari, Kab. Tasikmalaya";"JAWA BARAT";"46196";"Indonesia";" 085930039705";"";"/url?q>>u003dhttps://taplink.cc/kotaimpian_tamansari>>u0026opi>>u003d79508299>>u0026sa>>u003dU>>u0026ved>>u003d0ahUKEwiIjtG-4diLAxU84TgGHf0MC8gQ61gIFigS>>u0026usg>>u003dAOvVaw0CkV3wCG8rDAefnRyn_0YT";"-7.3888329";"108.2485425";"https://maps.google.com/?cid=0x0:0xeb9040929fb83c85";""
"perumahan";"Pembangunan Perumahan";"Rumah alby";"G8X5+G54, Malatisuka, Kec. Gunungtanjung, Kabupaten Tasikmalaya, Jawa Barat";"Kabupaten Tasikmalaya, Jawa Barat";"JAWA BARAT";"";"Indonesia";"";"";"";"-7.4512406";"108.307945";"https://maps.google.com/?cid=0x0:0xb5c879a520e3d984";""
