Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Latitude,Longitude,Map Link
mall,Toko Swalayan,S - One mart,"4QW2+64W, Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Sarmi, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 081234569881,-1.8543846,138.7503253,https://maps.google.com/?cid=0x0:0x52ade44e5916bda9
mall,mall,Sarmi,"Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua","Kabupaten Sarmi, Papua",PAPUA,,Indonesia,,-1.8526967,138.7507552,https://maps.google.com/?cid=0x0:0x1b3c48b9f289ecb6
mall,Pusat Perbelanjaan,COUNTER JABARCELL,"4Q72+R8X, Unnamed Road, Mararena, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Unnamed Road, Mararena, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 081343413567,-1.8853982,138.7508479,https://maps.google.com/?cid=0x0:0xc9430e892a2680b0
mall,Gedung Apartemen,SWALAYAN SARMI,"4PVX+C38, Jl. Inres Kalibagre, Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Jl. Inres Kalibagre, Sarmi, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia,,-1.8564537,138.7477149,https://maps.google.com/?cid=0x0:0x962caa721c6345ee
mall,mall,Ruko Brasildi Sarmi,"4QW2+W7M, Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Sarmi, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia,,-1.8526669,138.7506824,https://maps.google.com/?cid=0x0:0xf8c7cddbb4b01d68
mall,Toko Swalayan,S - One mart,"4QW2+64W, Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Sarmi, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 081234569881,-1.8543846,138.7503253,https://maps.google.com/?cid=0x0:0x52ade44e5916bda9
mall,mall,Papua 99372,"Kabupaten Sarmi, Papua","Kabupaten Sarmi, Papua",PAPUA,,Indonesia,,-2.3921952,138.7995122,https://maps.google.com/?cid=0x0:0x8adfd51c064e390b
mall,Toko,"Kios mitra Toys,accesoriesolshop","4QW2+RP5, Sarmi, Kec. Sarmi, Kabupaten Sarmi, Papua","Kabupaten Sarmi, Papua",PAPUA,,Indonesia, 082244848703,-1.8529824,138.7518451,https://maps.google.com/?cid=0x0:0x6dff448979e45911
mall,Pusat Perbelanjaan,Mall Jayapura,"APO, Jl. Samratulangi, Bayangkara, Kec. Jayapura Utara, Kota Jayapura, Papua 99112","Jl. Samratulangi, Bayangkara, Kec. Jayapura Utara, Kota Jayapura",PAPUA,99112.0,Indonesia, 09675150000,-2.5351775,140.7061874,https://maps.google.com/?cid=0x0:0x54294cb27964023
mall,Minimarket,SAGA SUPERMARKET,"4PVX+WJ7, Jl. Inres Kalibagre, Mararena, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Jl. Inres Kalibagre, Mararena, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 0811488808,-1.8551351,138.749118,https://maps.google.com/?cid=0x0:0x3a85515714116950
mall,Pusat Perbelanjaan,COUNTER JABARCELL,"4Q72+R8X, Unnamed Road, Mararena, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Unnamed Road, Mararena, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 081343413567,-1.8853982,138.7508479,https://maps.google.com/?cid=0x0:0xc9430e892a2680b0
mall,Pusat Perbelanjaan,TOKO SUMBERJAYA 2,"Mararena, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 082238948008,-1.8851246,138.7509062,https://maps.google.com/?cid=0x0:0xe67eaef2769cb4fa
mall,Pusat Perbelanjaan,Kios Muara Nauli,"4Q52+RX8, Sawar, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Sawar, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia,,-1.8904506,138.752452,https://maps.google.com/?cid=0x0:0x2830475a11c219d6
mall,Toko,Mega Jaya,"4Q82+577, Mararena, Kec. Sarmi, Kabupaten Sarmi, Papua 99373","Mararena, Kec. Sarmi, Kabupaten Sarmi",PAPUA,99373.0,Indonesia, 082399368761,-1.8845831,138.7506653,https://maps.google.com/?cid=0x0:0xec3cb3d49c649e8e
mall,Pusat Perbelanjaan,Ruko Brasildi Sarmi,"G6J3+V6G, Betaf II / Tamnir, Kec. Pantai Tim., Kabupaten Sarmi, Papua 99371","Betaf II / Tamnir, Kec. Pantai Tim., Kabupaten Sarmi",PAPUA,99371.0,Indonesia, 082199121474,-2.4678144,139.2030851,https://maps.google.com/?cid=0x0:0xb0304d8b3001cef3
